period,date,region,trust_name,ae_type,total_attendances,within_4hrs,breaches_over_4hrs,pct_within_4hrs,emergency_admissions,avg_wait_minutes,over_12hr_waits,year,month_name,quarter
2023-07,2023-07-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,13395,10659,2736,79.6,3428,107,21,2023,July,3
2023-07,2023-07-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,12233,8166,4067,66.8,3951,171,476,2023,July,3
2023-07,2023-07-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,14498,12373,2125,85.3,4863,59,72,2023,July,3
2023-07,2023-07-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,11303,7057,4246,62.4,2845,221,297,2023,July,3
2023-07,2023-07-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,14037,10457,3580,74.5,3291,147,211,2023,July,3
2023-07,2023-07-01,South East,Oxford University Hospitals,Type 1 - Major A&E,3220,2805,415,87.1,567,47,53,2023,July,3
2023-07,2023-07-01,South East,Brighton and Sussex,Type 1 - Major A&E,8456,6058,2398,71.6,2208,150,292,2023,July,3
2023-07,2023-07-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,9694,7629,2065,78.7,2757,120,274,2023,July,3
2023-07,2023-07-01,South East,East Kent Hospitals,Type 1 - Major A&E,13434,8232,5202,61.3,3851,236,189,2023,July,3
2023-07,2023-07-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,13475,11596,1879,86.0,4715,64,232,2023,July,3
2023-07,2023-07-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,11273,10156,1117,90.1,2100,31,3,2023,July,3
2023-07,2023-07-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,5985,4759,1226,79.5,1758,107,91,2023,July,3
2023-07,2023-07-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,5100,4048,1052,79.4,1386,106,33,2023,July,3
2023-07,2023-07-01,South West,University Hospitals Bristol,Type 1 - Major A&E,9077,6805,2272,75.0,2184,145,164,2023,July,3
2023-07,2023-07-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,7518,5886,1632,78.3,2077,158,121,2023,July,3
2023-07,2023-07-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,14177,11160,3017,78.7,2129,143,355,2023,July,3
2023-07,2023-07-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,12109,11100,1009,91.7,3772,64,32,2023,July,3
2023-07,2023-07-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,3911,3037,874,77.6,1320,110,41,2023,July,3
2023-07,2023-07-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,8512,5409,3103,63.5,2671,220,224,2023,July,3
2023-08,2023-08-01,London,Barts Health NHS Trust,Type 1 - Major A&E,11550,6944,4606,60.1,2513,216,392,2023,August,3
2023-08,2023-08-01,London,Imperial College Healthcare,Type 1 - Major A&E,7944,4828,3116,60.8,2682,261,356,2023,August,3
2023-08,2023-08-01,London,Kings College Hospital,Type 1 - Major A&E,12113,7802,4311,64.4,2523,224,176,2023,August,3
2023-08,2023-08-01,London,Guy's and St Thomas',Type 1 - Major A&E,9040,7104,1936,78.6,1462,99,142,2023,August,3
2023-08,2023-08-01,London,University College London Hospitals,Type 1 - Major A&E,11358,8200,3158,72.2,2866,152,179,2023,August,3
2023-08,2023-08-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,6681,5359,1322,80.2,2172,123,80,2023,August,3
2023-08,2023-08-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,9082,6951,2131,76.5,2320,154,21,2023,August,3
2023-08,2023-08-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,7034,4808,2226,68.4,2130,207,228,2023,August,3
2023-08,2023-08-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,13433,9900,3533,73.7,4491,145,453,2023,August,3
2023-08,2023-08-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,4521,2702,1819,59.8,807,220,113,2023,August,3
2023-08,2023-08-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,11956,9112,2844,76.2,2153,138,404,2023,August,3
2023-08,2023-08-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,7258,5509,1749,75.9,1672,134,95,2023,August,3
2023-08,2023-08-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,11429,8295,3134,72.6,3451,184,91,2023,August,3
2023-08,2023-08-01,South East,Oxford University Hospitals,Type 1 - Major A&E,3285,1980,1305,60.2,543,235,39,2023,August,3
2023-08,2023-08-01,South East,Brighton and Sussex,Type 1 - Major A&E,5495,4754,741,86.5,1251,80,80,2023,August,3
2023-08,2023-08-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,7342,5939,1403,80.9,1616,134,113,2023,August,3
2023-08,2023-08-01,South East,East Kent Hospitals,Type 1 - Major A&E,7344,5942,1402,80.9,1123,116,5,2023,August,3
2023-08,2023-08-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,10783,7852,2931,72.8,1661,178,216,2023,August,3
2023-08,2023-08-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,8290,5627,2663,67.9,1699,163,242,2023,August,3
2023-08,2023-08-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,7608,6011,1597,79.0,1171,127,9,2023,August,3
2023-08,2023-08-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,6297,4009,2288,63.7,1857,210,193,2023,August,3
2023-08,2023-08-01,South West,University Hospitals Bristol,Type 1 - Major A&E,3147,2443,704,77.6,878,150,14,2023,August,3
2023-08,2023-08-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,9723,6332,3391,65.1,2794,214,451,2023,August,3
2023-08,2023-08-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,14261,10418,3843,73.0,4513,164,496,2023,August,3
2023-08,2023-08-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,2947,2570,377,87.2,900,54,52,2023,August,3
2023-08,2023-08-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,6053,4334,1719,71.6,1958,171,108,2023,August,3
2023-08,2023-08-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,7504,6361,1143,84.8,1658,110,78,2023,August,3
2023-09,2023-09-01,London,Barts Health NHS Trust,Type 1 - Major A&E,3320,2324,996,70.0,1054,204,77,2023,September,3
2023-09,2023-09-01,London,Imperial College Healthcare,Type 1 - Major A&E,13547,9243,4304,68.2,4301,213,113,2023,September,3
2023-09,2023-09-01,London,Kings College Hospital,Type 1 - Major A&E,14292,9710,4582,67.9,4874,208,629,2023,September,3
2023-09,2023-09-01,London,Guy's and St Thomas',Type 1 - Major A&E,14480,9446,5034,65.2,2253,237,318,2023,September,3
2023-09,2023-09-01,London,University College London Hospitals,Type 1 - Major A&E,3828,2681,1147,70.0,627,165,168,2023,September,3
2023-09,2023-09-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,12673,8717,3956,68.8,2993,158,282,2023,September,3
2023-09,2023-09-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,8739,5777,2962,66.1,1450,224,9,2023,September,3
2023-09,2023-09-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,8778,6487,2291,73.9,2332,158,12,2023,September,3
2023-09,2023-09-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,6679,4278,2401,64.1,1364,227,20,2023,September,3
2023-09,2023-09-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,7861,6618,1243,84.2,1815,95,163,2023,September,3
2023-09,2023-09-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,13392,9150,4242,68.3,4249,170,585,2023,September,3
2023-09,2023-09-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,3322,1920,1402,57.8,783,239,124,2023,September,3
2023-09,2023-09-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,7010,5630,1380,80.3,1921,109,130,2023,September,3
2023-09,2023-09-01,South East,Oxford University Hospitals,Type 1 - Major A&E,7582,6099,1483,80.4,2439,116,9,2023,September,3
2023-09,2023-09-01,South East,Brighton and Sussex,Type 1 - Major A&E,10429,7807,2622,74.9,3559,151,197,2023,September,3
2023-09,2023-09-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,3701,2478,1223,66.9,807,222,114,2023,September,3
2023-09,2023-09-01,South East,East Kent Hospitals,Type 1 - Major A&E,15146,12935,2211,85.4,3421,103,136,2023,September,3
2023-09,2023-09-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,13122,10992,2130,83.8,3643,114,144,2023,September,3
2023-09,2023-09-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,14646,9005,5641,61.5,4712,228,418,2023,September,3
2023-09,2023-09-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,9131,7500,1631,82.1,2173,93,14,2023,September,3
2023-09,2023-09-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,6649,4708,1941,70.8,1794,150,50,2023,September,3
2023-09,2023-09-01,South West,University Hospitals Bristol,Type 1 - Major A&E,5632,3512,2120,62.4,1777,224,59,2023,September,3
2023-09,2023-09-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,10303,7367,2936,71.5,1998,153,89,2023,September,3
2023-09,2023-09-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,10145,7857,2288,77.4,3420,125,142,2023,September,3
2023-09,2023-09-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,4915,3685,1230,75.0,1402,179,40,2023,September,3
2023-09,2023-09-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,3492,2227,1265,63.8,743,224,147,2023,September,3
2023-09,2023-09-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,13841,11155,2686,80.6,4515,111,258,2023,September,3
2023-10,2023-10-01,London,Barts Health NHS Trust,Type 1 - Major A&E,3918,3198,720,81.6,846,124,52,2023,October,4
2023-10,2023-10-01,London,Imperial College Healthcare,Type 1 - Major A&E,13239,8429,4810,63.7,3058,226,291,2023,October,4
2023-10,2023-10-01,London,Kings College Hospital,Type 1 - Major A&E,3969,3250,719,81.9,1091,91,14,2023,October,4
2023-10,2023-10-01,London,Guy's and St Thomas',Type 1 - Major A&E,14913,12446,2467,83.5,4569,76,113,2023,October,4
2023-10,2023-10-01,London,University College London Hospitals,Type 1 - Major A&E,6792,4849,1943,71.4,1165,143,271,2023,October,4
2023-10,2023-10-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,7429,6095,1334,82.0,1282,84,184,2023,October,4
2023-10,2023-10-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,6181,4616,1565,74.7,1629,142,217,2023,October,4
2023-10,2023-10-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,5746,3520,2226,61.3,1848,219,323,2023,October,4
2023-10,2023-10-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,8588,5710,2878,66.5,1675,179,80,2023,October,4
2023-10,2023-10-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,14789,10018,4771,67.7,3700,196,712,2023,October,4
2023-10,2023-10-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,6261,4798,1463,76.6,1728,114,204,2023,October,4
2023-10,2023-10-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,13650,9284,4366,68.0,4226,214,584,2023,October,4
2023-10,2023-10-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,3772,3071,701,81.4,860,125,12,2023,October,4
2023-10,2023-10-01,South East,Oxford University Hospitals,Type 1 - Major A&E,6938,4421,2517,63.7,1868,211,75,2023,October,4
2023-10,2023-10-01,South East,Brighton and Sussex,Type 1 - Major A&E,12784,10492,2292,82.1,2764,78,55,2023,October,4
2023-10,2023-10-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,8818,6043,2775,68.5,1835,207,251,2023,October,4
2023-10,2023-10-01,South East,East Kent Hospitals,Type 1 - Major A&E,7149,6138,1011,85.8,1254,69,81,2023,October,4
2023-10,2023-10-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,12880,8090,4790,62.8,2286,225,35,2023,October,4
2023-10,2023-10-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,15120,11585,3535,76.6,3890,165,465,2023,October,4
2023-10,2023-10-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,7472,6452,1020,86.3,2393,63,106,2023,October,4
2023-10,2023-10-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,3445,2563,882,74.4,653,123,100,2023,October,4
2023-10,2023-10-01,South West,University Hospitals Bristol,Type 1 - Major A&E,14653,11182,3471,76.3,2793,144,314,2023,October,4
2023-10,2023-10-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,14146,10440,3706,73.8,2889,130,271,2023,October,4
2023-10,2023-10-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,9473,5507,3966,58.1,2636,242,410,2023,October,4
2023-10,2023-10-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,13597,10398,3199,76.5,3231,111,52,2023,October,4
2023-10,2023-10-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,7727,6676,1051,86.4,1225,74,142,2023,October,4
2023-10,2023-10-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,9219,6143,3076,66.6,2591,190,273,2023,October,4
2023-11,2023-11-01,London,Barts Health NHS Trust,Type 1 - Major A&E,14757,10057,4700,68.1,2647,198,48,2023,November,4
2023-11,2023-11-01,London,Imperial College Healthcare,Type 1 - Major A&E,15775,9905,5870,62.8,4392,234,412,2023,November,4
2023-11,2023-11-01,London,Kings College Hospital,Type 1 - Major A&E,10671,7841,2830,73.5,1856,142,177,2023,November,4
2023-11,2023-11-01,London,Guy's and St Thomas',Type 1 - Major A&E,15712,10007,5705,63.7,3166,240,583,2023,November,4
2023-11,2023-11-01,London,University College London Hospitals,Type 1 - Major A&E,13971,10378,3593,74.3,4754,178,45,2023,November,4
2023-11,2023-11-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,14319,9637,4682,67.3,4951,225,199,2023,November,4
2023-11,2023-11-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,5469,4656,813,85.1,966,83,14,2023,November,4
2023-11,2023-11-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,13966,12134,1832,86.9,4803,67,40,2023,November,4
2023-11,2023-11-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,13581,12443,1138,91.6,3166,30,80,2023,November,4
2023-11,2023-11-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,3874,3439,435,88.8,721,45,36,2023,November,4
2023-11,2023-11-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,7889,7174,715,90.9,1551,47,52,2023,November,4
2023-11,2023-11-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,4050,3473,577,85.7,1132,108,60,2023,November,4
2023-11,2023-11-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,15838,10151,5687,64.1,5325,232,285,2023,November,4
2023-11,2023-11-01,South East,Oxford University Hospitals,Type 1 - Major A&E,15995,12261,3734,76.7,5254,127,549,2023,November,4
2023-11,2023-11-01,South East,Brighton and Sussex,Type 1 - Major A&E,6170,4285,1885,69.4,1796,190,8,2023,November,4
2023-11,2023-11-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,7386,5462,1924,73.9,1990,180,180,2023,November,4
2023-11,2023-11-01,South East,East Kent Hospitals,Type 1 - Major A&E,8969,7145,1824,79.7,2219,106,176,2023,November,4
2023-11,2023-11-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,16099,9759,6340,60.6,4449,222,785,2023,November,4
2023-11,2023-11-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,16204,12307,3897,75.9,3845,128,166,2023,November,4
2023-11,2023-11-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,14944,10963,3981,73.4,4113,158,423,2023,November,4
2023-11,2023-11-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,4668,3636,1032,77.9,1354,158,72,2023,November,4
2023-11,2023-11-01,South West,University Hospitals Bristol,Type 1 - Major A&E,9966,7289,2677,73.1,3277,148,347,2023,November,4
2023-11,2023-11-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,7314,6472,842,88.5,1921,96,77,2023,November,4
2023-11,2023-11-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,7872,4567,3305,58.0,1701,270,170,2023,November,4
2023-11,2023-11-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,9335,7541,1794,80.8,2081,124,206,2023,November,4
2023-11,2023-11-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,6875,5071,1804,73.7,2153,134,98,2023,November,4
2023-11,2023-11-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,13131,8291,4840,63.1,3405,197,388,2023,November,4
2023-12,2023-12-01,London,Barts Health NHS Trust,Type 1 - Major A&E,4192,3064,1128,73.1,987,190,136,2023,December,4
2023-12,2023-12-01,London,Imperial College Healthcare,Type 1 - Major A&E,10418,5386,5032,51.7,3383,305,675,2023,December,4
2023-12,2023-12-01,London,Kings College Hospital,Type 1 - Major A&E,13437,10024,3413,74.6,3240,157,56,2023,December,4
2023-12,2023-12-01,London,Guy's and St Thomas',Type 1 - Major A&E,5752,3787,1965,65.8,960,222,77,2023,December,4
2023-12,2023-12-01,London,University College London Hospitals,Type 1 - Major A&E,7156,4288,2868,59.9,1686,266,184,2023,December,4
2023-12,2023-12-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,18936,13327,5609,70.4,2939,182,532,2023,December,4
2023-12,2023-12-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,14509,7411,7098,51.1,4422,309,212,2023,December,4
2023-12,2023-12-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,14094,8882,5212,63.0,3858,249,731,2023,December,4
2023-12,2023-12-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,9846,5484,4362,55.7,2976,282,390,2023,December,4
2023-12,2023-12-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,12185,8500,3685,69.8,2555,184,40,2023,December,4
2023-12,2023-12-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,8322,4730,3592,56.8,1281,262,92,2023,December,4
2023-12,2023-12-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,13123,7423,5700,56.6,2974,239,432,2023,December,4
2023-12,2023-12-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,16234,8274,7960,51.0,3918,299,737,2023,December,4
2023-12,2023-12-01,South East,Oxford University Hospitals,Type 1 - Major A&E,8560,4579,3981,53.5,2365,294,444,2023,December,4
2023-12,2023-12-01,South East,Brighton and Sussex,Type 1 - Major A&E,10725,6148,4577,57.3,3180,252,443,2023,December,4
2023-12,2023-12-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,12402,9731,2671,78.5,2467,118,197,2023,December,4
2023-12,2023-12-01,South East,East Kent Hospitals,Type 1 - Major A&E,15893,12643,3250,79.5,4644,145,455,2023,December,4
2023-12,2023-12-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,5536,3407,2129,61.5,1817,230,287,2023,December,4
2023-12,2023-12-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,12226,8300,3926,67.9,3041,163,93,2023,December,4
2023-12,2023-12-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,13497,8458,5039,62.7,3390,198,660,2023,December,4
2023-12,2023-12-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,14309,10495,3814,73.3,2970,180,429,2023,December,4
2023-12,2023-12-01,South West,University Hospitals Bristol,Type 1 - Major A&E,18791,10648,8143,56.7,4252,256,397,2023,December,4
2023-12,2023-12-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,18376,13720,4656,74.7,3722,128,73,2023,December,4
2023-12,2023-12-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,10406,5445,4961,52.3,3409,258,100,2023,December,4
2023-12,2023-12-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,17050,10436,6614,61.2,4233,247,50,2023,December,4
2023-12,2023-12-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,18224,12055,6169,66.1,5166,209,710,2023,December,4
2023-12,2023-12-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,3897,2295,1602,58.9,1262,264,229,2023,December,4
2024-01,2024-01-01,London,Barts Health NHS Trust,Type 1 - Major A&E,12106,7715,4391,63.7,3971,193,596,2024,January,1
2024-01,2024-01-01,London,Imperial College Healthcare,Type 1 - Major A&E,11688,7259,4429,62.1,2822,197,361,2024,January,1
2024-01,2024-01-01,London,Kings College Hospital,Type 1 - Major A&E,11250,5397,5853,48.0,2244,315,184,2024,January,1
2024-01,2024-01-01,London,Guy's and St Thomas',Type 1 - Major A&E,12383,5573,6810,45.0,3579,310,579,2024,January,1
2024-01,2024-01-01,London,University College London Hospitals,Type 1 - Major A&E,15785,11274,4511,71.4,4133,142,50,2024,January,1
2024-01,2024-01-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,4941,3658,1283,74.0,864,183,46,2024,January,1
2024-01,2024-01-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,7686,4668,3018,60.7,1386,207,386,2024,January,1
2024-01,2024-01-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,15916,10363,5553,65.1,5014,230,773,2024,January,1
2024-01,2024-01-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,6416,3646,2770,56.8,1335,241,23,2024,January,1
2024-01,2024-01-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,18906,13988,4918,74.0,4860,159,719,2024,January,1
2024-01,2024-01-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,7810,3944,3866,50.5,2454,277,276,2024,January,1
2024-01,2024-01-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,4392,2396,1996,54.5,1064,299,134,2024,January,1
2024-01,2024-01-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,4969,3880,1089,78.1,1281,111,103,2024,January,1
2024-01,2024-01-01,South East,Oxford University Hospitals,Type 1 - Major A&E,18743,10069,8674,53.7,4416,290,51,2024,January,1
2024-01,2024-01-01,South East,Brighton and Sussex,Type 1 - Major A&E,18688,13310,5378,71.2,5877,143,778,2024,January,1
2024-01,2024-01-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,11341,6446,4895,56.8,2699,279,124,2024,January,1
2024-01,2024-01-01,South East,East Kent Hospitals,Type 1 - Major A&E,13620,9509,4111,69.8,4186,202,406,2024,January,1
2024-01,2024-01-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,7853,4480,3373,57.0,1455,271,311,2024,January,1
2024-01,2024-01-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,18879,14424,4455,76.4,3808,127,65,2024,January,1
2024-01,2024-01-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,7515,5721,1794,76.1,2398,131,65,2024,January,1
2024-01,2024-01-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,14596,7503,7093,51.4,4252,282,24,2024,January,1
2024-01,2024-01-01,South West,University Hospitals Bristol,Type 1 - Major A&E,6700,4943,1757,73.8,1467,143,122,2024,January,1
2024-01,2024-01-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,15913,11519,4394,72.4,3215,146,236,2024,January,1
2024-01,2024-01-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,13994,7696,6298,55.0,3580,252,405,2024,January,1
2024-01,2024-01-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,13372,7327,6045,54.8,3296,292,255,2024,January,1
2024-01,2024-01-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,5544,2914,2630,52.6,1157,303,307,2024,January,1
2024-01,2024-01-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,15158,8079,7079,53.3,3902,250,633,2024,January,1
2024-02,2024-02-01,London,Barts Health NHS Trust,Type 1 - Major A&E,14583,9222,5361,63.2,3140,217,754,2024,February,1
2024-02,2024-02-01,London,Imperial College Healthcare,Type 1 - Major A&E,14418,7840,6578,54.4,2287,245,580,2024,February,1
2024-02,2024-02-01,London,Kings College Hospital,Type 1 - Major A&E,18572,12038,6534,64.8,3091,234,873,2024,February,1
2024-02,2024-02-01,London,Guy's and St Thomas',Type 1 - Major A&E,9268,4581,4687,49.4,1976,289,670,2024,February,1
2024-02,2024-02-01,London,University College London Hospitals,Type 1 - Major A&E,8633,4543,4090,52.6,1496,286,353,2024,February,1
2024-02,2024-02-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,4867,3226,1641,66.3,1345,215,136,2024,February,1
2024-02,2024-02-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,15475,10560,4915,68.2,3715,216,241,2024,February,1
2024-02,2024-02-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,9632,5013,4619,52.0,1449,316,434,2024,February,1
2024-02,2024-02-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,15534,12060,3474,77.6,2658,137,157,2024,February,1
2024-02,2024-02-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,7410,5134,2276,69.3,2522,189,222,2024,February,1
2024-02,2024-02-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,18176,12163,6013,66.9,6356,178,425,2024,February,1
2024-02,2024-02-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,13649,7427,6222,54.4,3002,288,535,2024,February,1
2024-02,2024-02-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,5878,4499,1379,76.5,1722,164,34,2024,February,1
2024-02,2024-02-01,South East,Oxford University Hospitals,Type 1 - Major A&E,8560,5604,2956,65.5,1294,217,229,2024,February,1
2024-02,2024-02-01,South East,Brighton and Sussex,Type 1 - Major A&E,5822,4240,1582,72.8,1470,148,100,2024,February,1
2024-02,2024-02-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,12176,7990,4186,65.6,3573,223,79,2024,February,1
2024-02,2024-02-01,South East,East Kent Hospitals,Type 1 - Major A&E,13555,9045,4510,66.7,4529,180,396,2024,February,1
2024-02,2024-02-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,11025,6420,4605,58.2,3022,279,508,2024,February,1
2024-02,2024-02-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,18333,12652,5681,69.0,5658,204,440,2024,February,1
2024-02,2024-02-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,11805,8383,3422,71.0,2133,182,219,2024,February,1
2024-02,2024-02-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,6256,4085,2171,65.3,1194,220,211,2024,February,1
2024-02,2024-02-01,South West,University Hospitals Bristol,Type 1 - Major A&E,15271,9145,6126,59.9,2787,263,806,2024,February,1
2024-02,2024-02-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,7135,3876,3259,54.3,1767,252,472,2024,February,1
