transaction_id,date,year,month,price_gbp,property_type,new_build,region,postcode_area
TX-000382,2018-05-08,2018,5,170586,Terraced,0,Yorkshire,YO8
TX-000383,2018-01-14,2018,1,85203,Flat,0,Yorkshire,YO14
TX-000384,2023-06-14,2023,6,402360,Semi-Detached,0,South West,SO28
TX-000385,2019-03-10,2019,3,149334,Terraced,0,East Midlands,EA28
TX-000386,2021-02-15,2021,2,354884,Detached,0,Yorkshire,YO28
TX-000387,2020-08-07,2020,8,188537,Semi-Detached,0,Wales,WA21
TX-000388,2018-09-19,2018,9,158171,Semi-Detached,0,Wales,WA21
TX-000389,2018-06-04,2018,6,598064,Detached,0,South West,SO8
TX-000390,2021-02-20,2021,2,301894,Semi-Detached,0,East Midlands,EA21
TX-000391,2023-04-14,2023,4,223435,Detached,0,North East,NO2
TX-000392,2019-11-25,2019,11,706288,Semi-Detached,0,London,LO17
TX-000393,2019-02-09,2019,2,215748,Semi-Detached,0,West Midlands,WE6
TX-000394,2018-12-19,2018,12,628594,Detached,0,South East,SO9
TX-000395,2021-04-16,2021,4,176800,Terraced,1,Wales,WA24
TX-000396,2022-01-01,2022,1,205771,Terraced,0,Northern Ireland,NO28
TX-000397,2024-10-24,2024,10,491494,Detached,0,North West,NO12
TX-000398,2021-09-19,2021,9,567047,Semi-Detached,0,London,LO19
TX-000399,2019-01-15,2019,1,209033,Semi-Detached,0,North West,NO16
TX-000400,2023-03-09,2023,3,542893,Semi-Detached,0,South East,SO13
TX-000401,2022-04-24,2022,4,245745,Flat,0,South West,SO22
TX-000402,2022-07-24,2022,7,238331,Terraced,0,South East,SO8
TX-000403,2019-03-22,2019,3,146278,Semi-Detached,0,North West,NO1
TX-000404,2021-11-22,2021,11,367888,Semi-Detached,0,Scotland,SC22
TX-000405,2021-05-17,2021,5,225446,Terraced,0,West Midlands,WE4
TX-000406,2020-09-12,2020,9,142047,Terraced,0,Scotland,SC22
TX-000407,2022-11-23,2022,11,238036,Flat,0,South East,SO28
TX-000408,2018-08-22,2018,8,518194,Detached,1,South East,SO21
TX-000409,2024-09-20,2024,9,1412918,Detached,0,London,LO25
TX-000410,2020-05-15,2020,5,191760,Terraced,1,South West,SO19
TX-000411,2020-08-04,2020,8,394503,Terraced,0,London,LO8
TX-000412,2018-02-28,2018,2,609784,Terraced,0,London,LO23
TX-000413,2021-10-11,2021,10,143427,Flat,0,North West,NO15
TX-000414,2023-09-07,2023,9,160960,Semi-Detached,0,East Midlands,EA10
TX-000415,2018-10-11,2018,10,242594,Semi-Detached,0,Scotland,SC11
TX-000416,2024-04-25,2024,4,188474,Semi-Detached,0,North East,NO15
TX-000417,2023-02-24,2023,2,459594,Terraced,0,London,LO22
TX-000418,2023-11-26,2023,11,357103,Terraced,0,South West,SO21
TX-000419,2023-06-03,2023,6,125961,Flat,0,Northern Ireland,NO6
TX-000420,2021-11-11,2021,11,330651,Terraced,0,West Midlands,WE13
TX-000421,2024-12-24,2024,12,227476,Terraced,0,East Midlands,EA27
TX-000422,2018-12-19,2018,12,132966,Semi-Detached,0,Northern Ireland,NO23
TX-000423,2023-02-02,2023,2,397919,Flat,1,London,LO17
TX-000424,2022-02-10,2022,2,95466,Flat,0,Northern Ireland,NO8
TX-000425,2021-01-05,2021,1,216536,Semi-Detached,0,North East,NO10
TX-000426,2021-12-24,2021,12,207315,Semi-Detached,0,North East,NO10
TX-000427,2019-07-03,2019,7,245791,Terraced,0,East of England,EA12
TX-000428,2019-04-27,2019,4,160847,Semi-Detached,0,North West,NO2
TX-000429,2018-07-17,2018,7,260259,Semi-Detached,1,Northern Ireland,NO7
TX-000430,2023-01-20,2023,1,162627,Terraced,0,East Midlands,EA21
TX-000431,2021-01-09,2021,1,402621,Semi-Detached,0,East of England,EA5
TX-000432,2018-06-04,2018,6,214822,Flat,0,London,LO5
TX-000433,2020-05-15,2020,5,118029,Terraced,0,Yorkshire,YO23
TX-000434,2022-05-20,2022,5,216355,Terraced,0,Scotland,SC15
TX-000435,2022-08-25,2022,8,537312,Detached,0,East Midlands,EA27
TX-000436,2024-03-24,2024,3,434954,Terraced,0,London,LO27
TX-000437,2022-04-25,2022,4,222192,Terraced,0,Wales,WA17
TX-000438,2021-07-21,2021,7,210222,Flat,0,East Midlands,EA9
TX-000439,2018-12-03,2018,12,313153,Terraced,0,London,LO19
TX-000440,2021-12-04,2021,12,464747,Semi-Detached,0,London,LO15
TX-000441,2022-07-16,2022,7,215208,Terraced,0,South West,SO27
TX-000442,2021-07-22,2021,7,161107,Semi-Detached,0,Northern Ireland,NO21
TX-000443,2020-07-09,2020,7,328801,Terraced,0,London,LO17
TX-000444,2019-06-20,2019,6,208792,Semi-Detached,0,Northern Ireland,NO15
TX-000445,2022-05-09,2022,5,664201,Detached,0,Yorkshire,YO24
TX-000446,2024-07-23,2024,7,1241409,Semi-Detached,1,South East,SO26
TX-000447,2023-09-06,2023,9,195949,Semi-Detached,0,Yorkshire,YO20
TX-000448,2020-01-15,2020,1,157025,Terraced,0,Northern Ireland,NO13
TX-000449,2018-01-18,2018,1,212005,Semi-Detached,0,Scotland,SC17
TX-000450,2021-03-14,2021,3,860949,Detached,0,London,LO2
TX-000451,2021-08-19,2021,8,303057,Terraced,1,South West,SO21
TX-000452,2020-06-03,2020,6,556399,Detached,1,West Midlands,WE19
TX-000453,2020-11-24,2020,11,160196,Flat,0,South West,SO22
TX-000454,2022-08-03,2022,8,184113,Semi-Detached,0,North West,NO18
TX-000455,2020-03-21,2020,3,295304,Detached,0,Wales,WA11
TX-000456,2021-01-28,2021,1,265367,Flat,0,South East,SO14
TX-000457,2020-01-02,2020,1,357473,Semi-Detached,0,North West,NO15
TX-000458,2018-04-14,2018,4,187804,Terraced,0,South West,SO23
TX-000459,2023-08-08,2023,8,235876,Flat,1,South West,SO26
TX-000460,2019-01-28,2019,1,362149,Detached,0,West Midlands,WE9
TX-000461,2019-04-10,2019,4,145437,Semi-Detached,0,Yorkshire,YO2
TX-000462,2019-12-26,2019,12,108464,Terraced,0,West Midlands,WE11
TX-000463,2020-06-03,2020,6,563842,Detached,0,North West,NO15
TX-000464,2022-02-27,2022,2,159886,Terraced,0,East Midlands,EA10
TX-000465,2023-09-19,2023,9,379382,Terraced,0,West Midlands,WE16
TX-000466,2023-04-28,2023,4,343271,Terraced,0,London,LO1
TX-000467,2021-07-13,2021,7,749997,Semi-Detached,0,London,LO14
TX-000468,2023-06-22,2023,6,711871,Detached,0,South East,SO18
TX-000469,2020-05-09,2020,5,181544,Flat,0,London,LO27
TX-000470,2021-01-18,2021,1,415327,Terraced,0,London,LO20
TX-000471,2024-01-11,2024,1,262684,Flat,0,South East,SO16
TX-000472,2020-02-11,2020,2,132578,Terraced,0,Scotland,SC16
TX-000473,2024-10-24,2024,10,347617,Flat,0,London,LO14
TX-000474,2023-01-08,2023,1,183387,Semi-Detached,1,South West,SO19
TX-000475,2018-09-01,2018,9,129606,Semi-Detached,1,North East,NO22
TX-000476,2019-08-26,2019,8,212967,Terraced,0,Wales,WA11
TX-000477,2023-10-18,2023,10,171032,Semi-Detached,0,North West,NO2
TX-000478,2020-10-07,2020,10,407880,Detached,0,West Midlands,WE29
TX-000479,2021-12-01,2021,12,380053,Detached,0,West Midlands,WE6
TX-000480,2022-05-18,2022,5,517185,Terraced,1,South East,SO7
TX-000481,2024-04-25,2024,4,239148,Semi-Detached,0,Yorkshire,YO21
TX-000482,2019-04-14,2019,4,140936,Flat,0,Yorkshire,YO23
TX-000483,2021-10-09,2021,10,162217,Semi-Detached,0,Northern Ireland,NO6
TX-000484,2020-07-10,2020,7,302441,Detached,1,East Midlands,EA23
TX-000485,2024-03-20,2024,3,133988,Semi-Detached,0,Wales,WA15
TX-000486,2022-01-05,2022,1,143781,Terraced,1,West Midlands,WE6
TX-000487,2023-06-19,2023,6,97183,Terraced,0,North East,NO14
TX-000488,2024-12-10,2024,12,289067,Terraced,0,London,LO28
TX-000489,2024-07-24,2024,7,321951,Semi-Detached,0,East of England,EA8
TX-000490,2018-01-10,2018,1,117691,Semi-Detached,0,Northern Ireland,NO8
TX-000491,2018-02-15,2018,2,381415,Semi-Detached,0,Yorkshire,YO13
TX-000492,2022-07-07,2022,7,552927,Detached,0,Yorkshire,YO13
TX-000493,2018-03-17,2018,3,136302,Semi-Detached,0,South West,SO11
TX-000494,2022-03-26,2022,3,493193,Terraced,0,London,LO28
TX-000495,2023-12-09,2023,12,153065,Terraced,1,Scotland,SC19
TX-000496,2023-09-19,2023,9,749518,Terraced,0,London,LO2
TX-000497,2024-03-16,2024,3,1108021,Detached,0,South West,SO2
TX-000498,2023-06-04,2023,6,444705,Semi-Detached,0,London,LO15
TX-000499,2018-01-27,2018,1,1192558,Detached,0,London,LO10
TX-000500,2020-03-27,2020,3,292560,Semi-Detached,0,East of England,EA23
TX-000501,2020-12-11,2020,12,371306,Terraced,0,South West,SO2
TX-000502,2018-09-24,2018,9,427828,Detached,0,North West,NO15
TX-000503,2021-08-26,2021,8,907249,Semi-Detached,0,London,LO20
TX-000504,2022-03-07,2022,3,1041129,Terraced,0,London,LO28
TX-000505,2021-06-26,2021,6,367764,Terraced,0,South East,SO4
TX-000506,2022-06-13,2022,6,198914,Terraced,0,Wales,WA11
TX-000507,2020-09-12,2020,9,319380,Semi-Detached,1,East of England,EA11
TX-000508,2018-10-26,2018,10,184486,Terraced,0,South East,SO23
TX-000509,2018-06-13,2018,6,222871,Terraced,0,North West,NO28
TX-000510,2023-11-07,2023,11,247174,Terraced,0,West Midlands,WE21
TX-000511,2021-07-01,2021,7,122842,Flat,0,North East,NO28
TX-000512,2022-06-03,2022,6,881999,Detached,1,South East,SO15
TX-000513,2023-02-07,2023,2,129572,Terraced,0,East Midlands,EA8
TX-000514,2019-02-06,2019,2,142292,Terraced,0,North West,NO16
TX-000515,2021-11-27,2021,11,162956,Flat,0,Wales,WA3
TX-000516,2022-01-21,2022,1,193490,Flat,1,East Midlands,EA19
TX-000517,2023-12-23,2023,12,341293,Terraced,0,South West,SO15
TX-000518,2019-03-10,2019,3,195063,Flat,0,West Midlands,WE19
TX-000519,2022-03-19,2022,3,201337,Semi-Detached,0,East Midlands,EA23
TX-000520,2023-02-27,2023,2,345748,Semi-Detached,0,Scotland,SC5
TX-000521,2021-02-11,2021,2,192308,Terraced,0,Northern Ireland,NO11
TX-000522,2020-07-11,2020,7,155681,Flat,0,Wales,WA21
TX-000523,2024-09-01,2024,9,316477,Terraced,0,North West,NO15
TX-000524,2023-06-14,2023,6,378175,Terraced,0,South East,SO14
TX-000525,2019-01-06,2019,1,522864,Terraced,0,London,LO3
TX-000526,2019-02-04,2019,2,182104,Terraced,0,North West,NO22
TX-000527,2021-08-17,2021,8,178862,Terraced,0,East Midlands,EA20
TX-000528,2023-11-15,2023,11,230274,Semi-Detached,1,Scotland,SC24
TX-000529,2022-07-21,2022,7,487646,Semi-Detached,0,South East,SO14
TX-000530,2024-05-10,2024,5,234865,Flat,0,East of England,EA29
TX-000531,2020-02-06,2020,2,701415,Detached,0,London,LO24
TX-000532,2021-05-25,2021,5,383488,Terraced,1,London,LO8
TX-000533,2021-08-24,2021,8,1189685,Detached,0,London,LO28
TX-000534,2021-01-04,2021,1,171606,Semi-Detached,0,Wales,WA5
TX-000535,2021-02-28,2021,2,457833,Semi-Detached,0,South East,SO14
TX-000536,2022-06-24,2022,6,101438,Terraced,0,North East,NO3
TX-000537,2021-07-10,2021,7,574055,Detached,0,London,LO21
TX-000538,2018-06-19,2018,6,203260,Terraced,0,South West,SO12
TX-000539,2024-10-09,2024,10,267183,Semi-Detached,1,North East,NO8
TX-000540,2020-05-12,2020,5,332834,Semi-Detached,0,South West,SO12
TX-000541,2021-07-27,2021,7,359966,Detached,0,North West,NO25
TX-000542,2022-01-13,2022,1,156099,Flat,0,West Midlands,WE25
TX-000543,2023-06-06,2023,6,141263,Semi-Detached,0,West Midlands,WE6
TX-000544,2022-03-02,2022,3,313030,Semi-Detached,0,Wales,WA16
TX-000545,2022-06-03,2022,6,152426,Flat,0,East of England,EA10
TX-000546,2020-12-05,2020,12,269447,Terraced,0,South West,SO20
TX-000547,2018-05-10,2018,5,85533,Flat,0,North West,NO18
TX-000548,2021-01-15,2021,1,774681,Detached,0,London,LO13
TX-000549,2019-08-07,2019,8,244289,Flat,1,London,LO5
TX-000550,2018-07-17,2018,7,184603,Semi-Detached,0,West Midlands,WE7
TX-000551,2019-02-09,2019,2,321165,Detached,0,Scotland,SC20
TX-000552,2024-05-01,2024,5,238727,Detached,0,West Midlands,WE25
TX-000553,2023-01-12,2023,1,224282,Terraced,0,South West,SO1
TX-000554,2018-09-12,2018,9,305340,Detached,1,North East,NO1
TX-000555,2019-03-21,2019,3,172803,Terraced,0,North West,NO21
TX-000556,2023-06-19,2023,6,345977,Detached,0,Wales,WA22
TX-000557,2018-03-08,2018,3,385619,Semi-Detached,0,London,LO19
TX-000558,2020-01-28,2020,1,107520,Terraced,0,North West,NO2
TX-000559,2022-03-13,2022,3,219169,Terraced,0,North West,NO20
TX-000560,2018-09-19,2018,9,185810,Semi-Detached,0,North West,NO26
TX-000561,2023-08-24,2023,8,391695,Semi-Detached,1,East of England,EA16
TX-000562,2023-12-24,2023,12,454201,Detached,0,West Midlands,WE12
TX-000563,2024-09-24,2024,9,154855,Flat,0,East of England,EA5
TX-000564,2020-01-21,2020,1,1104472,Detached,0,London,LO12
TX-000565,2019-07-25,2019,7,247633,Flat,0,South West,SO2
TX-000566,2019-05-22,2019,5,281196,Semi-Detached,0,South East,SO21
TX-000567,2018-04-14,2018,4,109872,Semi-Detached,0,Yorkshire,YO25
TX-000568,2018-10-16,2018,10,275518,Terraced,1,South East,SO12
TX-000569,2021-11-03,2021,11,141032,Flat,0,Yorkshire,YO8
TX-000570,2018-04-05,2018,4,714813,Detached,0,South West,SO26
TX-000571,2024-05-28,2024,5,465740,Detached,0,East Midlands,EA19
TX-000572,2021-12-27,2021,12,321661,Detached,0,North West,NO8
TX-000573,2022-06-20,2022,6,313128,Semi-Detached,0,East of England,EA25
TX-000574,2024-06-01,2024,6,309668,Semi-Detached,0,Yorkshire,YO25
TX-000575,2023-10-08,2023,10,138843,Flat,0,East Midlands,EA15
TX-000576,2023-10-16,2023,10,1461495,Detached,0,London,LO14
TX-000577,2020-08-21,2020,8,97274,Flat,0,Scotland,SC24
TX-000578,2023-05-25,2023,5,169751,Flat,0,Scotland,SC2
TX-000579,2022-10-17,2022,10,696985,Semi-Detached,1,London,LO25
TX-000580,2022-07-19,2022,7,169897,Semi-Detached,0,Yorkshire,YO11
TX-000581,2020-01-12,2020,1,499931,Terraced,1,London,LO8
TX-000582,2022-01-03,2022,1,153033,Flat,1,East of England,EA4
TX-000583,2019-05-28,2019,5,357258,Detached,0,South West,SO16
TX-000584,2022-10-03,2022,10,864378,Detached,1,London,LO22
TX-000585,2024-11-12,2024,11,546007,Semi-Detached,0,East of England,EA19
TX-000586,2022-09-06,2022,9,319404,Semi-Detached,0,South West,SO18
TX-000587,2022-07-06,2022,7,417151,Terraced,0,London,LO24
TX-000588,2023-12-10,2023,12,268393,Semi-Detached,1,Wales,WA18
TX-000589,2019-09-03,2019,9,227136,Semi-Detached,0,South East,SO10
TX-000590,2018-04-19,2018,4,653107,Semi-Detached,0,London,LO5
TX-000591,2023-03-27,2023,3,203651,Flat,0,Wales,WA10
TX-000592,2021-12-17,2021,12,410947,Terraced,0,London,LO27
TX-000593,2024-10-25,2024,10,141668,Terraced,0,Scotland,SC28
TX-000594,2024-09-14,2024,9,362454,Terraced,0,London,LO26
TX-000595,2024-09-11,2024,9,581967,Detached,0,East of England,EA11
TX-000596,2023-07-02,2023,7,297222,Detached,0,Wales,WA12
TX-000597,2019-06-27,2019,6,515723,Semi-Detached,1,London,LO26
TX-000598,2018-12-10,2018,12,183572,Semi-Detached,0,Scotland,SC12
TX-000599,2021-07-08,2021,7,620781,Detached,0,South West,SO7
TX-000600,2024-08-11,2024,8,849336,Detached,0,London,LO17
TX-000601,2018-08-14,2018,8,243318,Semi-Detached,0,South East,SO10
TX-000602,2021-12-15,2021,12,239091,Terraced,0,North West,NO4
TX-000603,2021-03-20,2021,3,193818,Semi-Detached,1,Yorkshire,YO25
TX-000604,2021-02-05,2021,2,346778,Semi-Detached,0,South East,SO22
TX-000605,2022-03-22,2022,3,534101,Terraced,0,London,LO20
TX-000606,2021-09-06,2021,9,159754,Semi-Detached,0,Scotland,SC20
TX-000607,2018-04-11,2018,4,134019,Terraced,0,North West,NO5
TX-000608,2021-12-10,2021,12,1441099,Detached,1,London,LO7
TX-000609,2019-03-02,2019,3,358691,Terraced,0,London,LO27
TX-000610,2019-02-16,2019,2,396548,Semi-Detached,0,South West,SO16
TX-000611,2022-11-17,2022,11,528303,Semi-Detached,0,South East,SO1
TX-000612,2018-12-10,2018,12,357516,Terraced,0,West Midlands,WE24
TX-000613,2020-10-24,2020,10,302470,Semi-Detached,0,West Midlands,WE9
TX-000614,2024-05-25,2024,5,192116,Terraced,0,North West,NO20
TX-000615,2020-09-09,2020,9,129509,Flat,0,Yorkshire,YO12
TX-000616,2019-09-28,2019,9,373408,Semi-Detached,0,London,LO2
TX-000617,2021-04-15,2021,4,825409,Detached,1,South West,SO12
TX-000618,2021-07-14,2021,7,126870,Terraced,0,North West,NO5
TX-000619,2023-02-04,2023,2,96526,Flat,0,North West,NO22
TX-000620,2022-04-13,2022,4,177497,Terraced,0,East Midlands,EA4
TX-000621,2023-03-21,2023,3,225325,Semi-Detached,1,North West,NO8
TX-000622,2024-06-23,2024,6,515226,Terraced,1,London,LO14
TX-000623,2023-12-27,2023,12,329184,Flat,0,London,LO20
TX-000624,2020-11-17,2020,11,134291,Detached,0,North West,NO28
TX-000625,2023-07-22,2023,7,258694,Flat,0,South East,SO2
TX-000626,2021-11-20,2021,11,325261,Semi-Detached,0,North West,NO12
TX-000627,2020-07-03,2020,7,473424,Flat,1,London,LO20
TX-000628,2018-10-02,2018,10,104301,Semi-Detached,0,East Midlands,EA29
TX-000629,2022-03-20,2022,3,311068,Semi-Detached,0,Wales,WA13
TX-000630,2024-04-27,2024,4,701324,Semi-Detached,1,South East,SO13
TX-000631,2022-12-11,2022,12,127715,Terraced,0,North East,NO19
TX-000632,2019-10-11,2019,10,349136,Detached,0,South East,SO13
TX-000633,2021-08-14,2021,8,453544,Detached,0,East Midlands,EA11
TX-000634,2020-11-06,2020,11,266436,Detached,0,North West,NO14
TX-000635,2018-10-15,2018,10,323726,Detached,0,North West,NO24
TX-000636,2024-04-14,2024,4,1190955,Detached,0,London,LO12
TX-000637,2022-05-22,2022,5,552097,Detached,0,East of England,EA22
TX-000638,2023-04-14,2023,4,371692,Semi-Detached,0,East of England,EA26
TX-000639,2023-09-26,2023,9,403110,Semi-Detached,1,South West,SO25
TX-000640,2020-01-28,2020,1,298762,Terraced,0,London,LO17
TX-000641,2023-04-22,2023,4,358276,Semi-Detached,0,London,LO20
TX-000642,2024-09-18,2024,9,149692,Flat,0,South West,SO17
TX-000643,2019-09-01,2019,9,171441,Terraced,0,South East,SO12
TX-000644,2019-04-26,2019,4,375603,Terraced,0,South West,SO4
TX-000645,2023-02-18,2023,2,82073,Flat,0,East Midlands,EA20
TX-000646,2020-09-16,2020,9,741133,Semi-Detached,0,London,LO3
TX-000647,2020-04-09,2020,4,160547,Terraced,0,South East,SO4
TX-000648,2023-11-04,2023,11,367610,Terraced,1,South East,SO18
TX-000649,2024-07-24,2024,7,233177,Terraced,0,East of England,EA22
TX-000650,2019-05-10,2019,5,234356,Detached,1,West Midlands,WE5
TX-000651,2023-11-02,2023,11,194205,Semi-Detached,0,North East,NO20
TX-000652,2021-06-18,2021,6,649731,Detached,0,London,LO12
TX-000653,2019-01-04,2019,1,103026,Flat,0,Yorkshire,YO17
TX-000654,2023-02-25,2023,2,96821,Flat,0,West Midlands,WE23
TX-000655,2024-11-23,2024,11,283244,Flat,0,North West,NO17
TX-000656,2022-06-10,2022,6,537659,Detached,0,East Midlands,EA21
TX-000657,2019-11-19,2019,11,165954,Terraced,0,East Midlands,EA10
TX-000658,2024-03-13,2024,3,613721,Detached,0,South East,SO29
TX-000659,2024-10-23,2024,10,363649,Detached,0,West Midlands,WE16
TX-000660,2018-12-07,2018,12,220625,Semi-Detached,0,East Midlands,EA15
TX-000661,2019-09-16,2019,9,50000,Flat,0,North East,NO14
TX-000662,2018-09-28,2018,9,189747,Flat,1,West Midlands,WE26
TX-000663,2023-09-25,2023,9,386182,Detached,0,Yorkshire,YO18
TX-000664,2020-12-25,2020,12,286752,Detached,0,Scotland,SC28
TX-000665,2020-09-16,2020,9,225758,Semi-Detached,0,North West,NO7
TX-000666,2022-05-15,2022,5,690697,Detached,0,South West,SO18
TX-000667,2024-02-23,2024,2,236367,Semi-Detached,0,North West,NO11
TX-000668,2024-05-13,2024,5,311273,Terraced,1,Wales,WA12
TX-000669,2018-03-12,2018,3,163908,Terraced,0,West Midlands,WE23
TX-000670,2021-11-20,2021,11,405687,Semi-Detached,0,East of England,EA29
TX-000671,2022-10-23,2022,10,208506,Flat,0,South East,SO28
TX-000672,2021-03-12,2021,3,396403,Semi-Detached,0,Northern Ireland,NO23
TX-000673,2022-10-23,2022,10,179438,Flat,0,Scotland,SC13
TX-000674,2024-01-27,2024,1,137567,Terraced,0,North West,NO13
TX-000675,2020-08-27,2020,8,342544,Semi-Detached,0,South East,SO9
TX-000676,2018-05-13,2018,5,144715,Terraced,0,Yorkshire,YO17
TX-000677,2022-06-18,2022,6,675008,Semi-Detached,0,London,LO9
TX-000678,2018-06-02,2018,6,781761,Detached,0,West Midlands,WE8
TX-000679,2022-03-01,2022,3,745369,Detached,0,London,LO4
TX-000680,2018-12-16,2018,12,478449,Detached,0,East of England,EA2
TX-000681,2024-03-01,2024,3,143384,Terraced,0,North West,NO2
TX-000682,2024-02-06,2024,2,377081,Semi-Detached,0,South East,SO21
TX-000683,2018-11-28,2018,11,498543,Detached,0,South West,SO24
TX-000684,2018-04-09,2018,4,155178,Terraced,0,South West,SO26
TX-000685,2024-03-15,2024,3,236235,Terraced,0,Scotland,SC2
TX-000686,2021-10-09,2021,10,200210,Terraced,0,North East,NO8
TX-000687,2024-09-09,2024,9,241882,Detached,1,North West,NO20
TX-000688,2023-08-07,2023,8,106081,Flat,0,West Midlands,WE21
TX-000689,2023-10-12,2023,10,205686,Terraced,1,Scotland,SC23
TX-000690,2019-09-10,2019,9,556513,Terraced,0,London,LO23
TX-000691,2019-03-27,2019,3,350569,Semi-Detached,0,West Midlands,WE28
TX-000692,2024-08-12,2024,8,337789,Flat,0,South East,SO23
TX-000693,2023-01-16,2023,1,163026,Terraced,0,Yorkshire,YO15
TX-000694,2020-08-19,2020,8,666464,Detached,0,South East,SO10
TX-000695,2022-07-23,2022,7,119483,Flat,0,East Midlands,EA6
TX-000696,2018-07-26,2018,7,170306,Terraced,0,North West,NO19
TX-000697,2021-03-22,2021,3,638686,Detached,0,East of England,EA24
TX-000698,2020-08-22,2020,8,216607,Flat,0,South East,SO27
TX-000699,2022-01-03,2022,1,140205,Terraced,0,North East,NO22
TX-000700,2024-11-07,2024,11,188626,Flat,0,East of England,EA12
TX-000701,2020-11-27,2020,11,212792,Terraced,0,South East,SO17
TX-000702,2022-03-20,2022,3,329098,Terraced,0,West Midlands,WE14
TX-000703,2022-01-18,2022,1,262065,Semi-Detached,0,North West,NO15
TX-000704,2020-02-03,2020,2,295854,Terraced,0,London,LO15
TX-000705,2019-08-15,2019,8,110181,Flat,0,Wales,WA12
TX-000706,2022-02-23,2022,2,428282,Detached,0,East Midlands,EA29
TX-000707,2023-08-20,2023,8,172092,Semi-Detached,1,South West,SO21
TX-000708,2023-03-17,2023,3,136571,Flat,1,South West,SO11
TX-000709,2019-07-07,2019,7,97441,Terraced,0,West Midlands,WE25
TX-000710,2021-03-05,2021,3,637252,Detached,0,South West,SO10
TX-000711,2018-11-06,2018,11,238110,Flat,0,South East,SO27
TX-000712,2019-07-24,2019,7,364703,Flat,0,London,LO4
TX-000713,2019-11-04,2019,11,368394,Semi-Detached,0,West Midlands,WE28
TX-000714,2019-07-17,2019,7,170569,Terraced,0,Northern Ireland,NO13
TX-000715,2023-01-23,2023,1,633021,Semi-Detached,1,London,LO22
TX-000716,2019-02-24,2019,2,997919,Semi-Detached,1,London,LO18
TX-000717,2023-06-21,2023,6,146868,Terraced,1,Northern Ireland,NO26
TX-000718,2020-12-06,2020,12,258400,Flat,0,East of England,EA20
TX-000719,2023-08-19,2023,8,195516,Semi-Detached,0,Wales,WA22
TX-000720,2024-12-22,2024,12,221636,Semi-Detached,0,East Midlands,EA11
