order_id,order_date,customer_id,category,order_value_gbp,quantity,region,marketing_channel,device,is_returning_customer,discount_applied,delivery_days,returned,revenue_gbp,month,day_of_week,hour
ORD-000180,2023-12-06 19:00:00,CUST-05513,Food & Drink,12.14,5,East of England,Organic Search,Mobile,0,1,3,0,60.7,2023-12,Wednesday,19
ORD-000181,2023-12-05 08:00:00,CUST-01042,Fashion,37.96,4,West Midlands,Email,Mobile,0,0,5,0,151.84,2023-12,Tuesday,8
ORD-000182,2023-10-03 16:00:00,CUST-07412,Fashion,109.83,5,South West,Organic Search,Desktop,0,0,7,0,549.15,2023-10,Tuesday,16
ORD-000183,2024-08-17 01:00:00,CUST-04333,Health & Beauty,32.98,5,South West,Paid Search,Mobile,0,0,7,1,8.25,2024-08,Saturday,1
ORD-000184,2024-08-26 14:00:00,CUST-04800,Home & Garden,43.76,5,London,Organic Search,Desktop,0,0,3,0,218.8,2024-08,Monday,14
ORD-000185,2024-11-24 14:00:00,CUST-03809,Electronics,84.64,3,East Midlands,Email,Mobile,0,1,5,0,253.92,2024-11,Sunday,14
ORD-000186,2024-08-09 11:00:00,CUST-05414,Food & Drink,41.04,2,Scotland,Direct,Desktop,1,0,3,0,82.08,2024-08,Friday,11
ORD-000187,2024-01-19 16:00:00,CUST-03123,Sports,48.68,1,East of England,Organic Search,Mobile,0,0,2,0,48.68,2024-01,Friday,16
ORD-000188,2024-11-13 03:00:00,CUST-07994,Home & Garden,85.88,1,North East,Social Media,Mobile,1,1,3,0,85.88,2024-11,Wednesday,3
ORD-000189,2024-05-08 03:00:00,CUST-03862,Health & Beauty,34.54,2,South East,Organic Search,Tablet,0,0,3,0,69.08,2024-05,Wednesday,3
ORD-000190,2024-07-02 16:00:00,CUST-01889,Electronics,102.81,4,Scotland,Referral,Mobile,1,0,3,0,411.24,2024-07,Tuesday,16
ORD-000191,2023-03-27 09:00:00,CUST-05816,Home & Garden,89.23,5,Scotland,Organic Search,Desktop,0,1,1,0,446.15,2023-03,Monday,9
ORD-000192,2023-08-14 23:00:00,CUST-03062,Food & Drink,20.95,3,South East,Social Media,Mobile,0,0,2,0,62.85,2023-08,Monday,23
ORD-000193,2024-08-30 21:00:00,CUST-00620,Books & Media,8.51,1,North West,Direct,Desktop,0,0,7,0,8.51,2024-08,Friday,21
ORD-000194,2023-10-26 06:00:00,CUST-07197,Fashion,59.82,2,South West,Email,Tablet,0,1,5,0,119.64,2023-10,Thursday,6
ORD-000195,2024-03-03 00:00:00,CUST-06839,Home & Garden,55.42,5,North West,Social Media,Desktop,0,0,2,0,277.1,2024-03,Sunday,0
ORD-000196,2023-11-05 08:00:00,CUST-07801,Health & Beauty,22.93,1,Northern Ireland,Direct,Mobile,0,1,3,0,22.93,2023-11,Sunday,8
ORD-000197,2024-02-16 10:00:00,CUST-06224,Fashion,61.71,1,South East,Referral,Mobile,0,1,3,0,61.71,2024-02,Friday,10
ORD-000198,2024-09-23 07:00:00,CUST-02436,Electronics,182.92,1,London,Organic Search,Mobile,1,0,5,0,182.92,2024-09,Monday,7
ORD-000199,2023-02-18 02:00:00,CUST-03236,Home & Garden,54.69,5,East Midlands,Organic Search,Mobile,1,0,5,0,273.45,2023-02,Saturday,2
ORD-000200,2023-07-07 11:00:00,CUST-05066,Health & Beauty,30.15,4,London,Direct,Desktop,0,0,3,0,120.6,2023-07,Friday,11
ORD-000201,2023-09-20 07:00:00,CUST-04128,Electronics,41.83,2,Northern Ireland,Organic Search,Mobile,0,1,2,0,83.66,2023-09,Wednesday,7
ORD-000202,2024-05-22 15:00:00,CUST-06368,Electronics,74.37,2,Yorkshire,Direct,Mobile,1,0,5,0,148.74,2024-05,Wednesday,15
ORD-000203,2024-06-20 10:00:00,CUST-07438,Fashion,51.39,1,North West,Paid Search,Mobile,1,0,5,0,51.39,2024-06,Thursday,10
ORD-000204,2023-08-19 19:00:00,CUST-05844,Fashion,44.45,4,South West,Organic Search,Mobile,0,1,5,0,177.8,2023-08,Saturday,19
ORD-000205,2024-02-06 13:00:00,CUST-04882,Home & Garden,48.28,4,South West,Paid Search,Desktop,0,0,1,1,9.66,2024-02,Tuesday,13
ORD-000206,2024-10-11 10:00:00,CUST-06083,Fashion,69.56,5,North West,Direct,Mobile,0,0,2,0,347.8,2024-10,Friday,10
ORD-000207,2023-04-17 13:00:00,CUST-00710,Fashion,46.59,2,South East,Email,Tablet,0,1,7,0,93.18,2023-04,Monday,13
ORD-000208,2023-08-22 00:00:00,CUST-03296,Books & Media,70.9,1,East Midlands,Organic Search,Mobile,1,0,5,0,70.9,2023-08,Tuesday,0
ORD-000209,2024-11-17 18:00:00,CUST-06793,Electronics,96.28,1,Scotland,Referral,Mobile,1,0,3,0,96.28,2024-11,Sunday,18
ORD-000210,2023-04-02 16:00:00,CUST-00282,Home & Garden,11.55,4,Northern Ireland,Organic Search,Mobile,0,0,3,0,46.2,2023-04,Sunday,16
ORD-000211,2024-08-13 12:00:00,CUST-07283,Food & Drink,12.83,3,North West,Paid Search,Desktop,1,0,3,0,38.49,2024-08,Tuesday,12
ORD-000212,2023-05-04 09:00:00,CUST-05738,Health & Beauty,41.28,5,Yorkshire,Organic Search,Mobile,1,0,2,0,206.4,2023-05,Thursday,9
ORD-000213,2024-08-14 23:00:00,CUST-06064,Sports,37.39,4,Northern Ireland,Organic Search,Desktop,0,0,3,0,149.56,2024-08,Wednesday,23
ORD-000214,2024-05-13 17:00:00,CUST-02323,Home & Garden,42.33,5,North West,Organic Search,Mobile,1,0,7,0,211.65,2024-05,Monday,17
ORD-000215,2023-04-30 13:00:00,CUST-04934,Electronics,40.41,4,East Midlands,Social Media,Tablet,0,0,1,0,161.64,2023-04,Sunday,13
ORD-000216,2024-12-23 12:00:00,CUST-04226,Health & Beauty,22.54,4,Scotland,Social Media,Mobile,0,0,3,0,90.16,2024-12,Monday,12
ORD-000217,2024-08-06 00:00:00,CUST-05916,Health & Beauty,33.7,4,South East,Social Media,Mobile,1,0,3,1,6.74,2024-08,Tuesday,0
ORD-000218,2023-08-26 11:00:00,CUST-06256,Electronics,107.14,3,South West,Paid Search,Mobile,0,0,5,0,321.42,2023-08,Saturday,11
ORD-000219,2023-06-16 03:00:00,CUST-03284,Home & Garden,32.54,2,South West,Direct,Mobile,0,0,3,0,65.08,2023-06,Friday,3
ORD-000220,2024-07-14 06:00:00,CUST-01230,Food & Drink,40.53,1,North West,Social Media,Mobile,0,0,1,0,40.53,2024-07,Sunday,6
ORD-000221,2023-02-20 18:00:00,CUST-02756,Fashion,22.02,5,Northern Ireland,Referral,Desktop,0,0,5,0,110.1,2023-02,Monday,18
ORD-000222,2023-07-17 07:00:00,CUST-06069,Home & Garden,78.03,4,North East,Direct,Desktop,0,0,5,0,312.12,2023-07,Monday,7
ORD-000223,2024-04-15 16:00:00,CUST-03036,Home & Garden,73.45,1,Northern Ireland,Social Media,Mobile,0,1,3,0,73.45,2024-04,Monday,16
ORD-000224,2023-07-09 19:00:00,CUST-03301,Books & Media,8.56,4,Yorkshire,Referral,Mobile,0,0,3,0,34.24,2023-07,Sunday,19
ORD-000225,2024-01-17 02:00:00,CUST-02858,Books & Media,7.97,2,South East,Organic Search,Mobile,0,0,2,0,15.94,2024-01,Wednesday,2
ORD-000226,2023-12-02 10:00:00,CUST-03870,Sports,69.18,2,South East,Social Media,Mobile,0,1,2,0,138.36,2023-12,Saturday,10
ORD-000227,2024-06-15 13:00:00,CUST-06930,Fashion,32.16,2,East Midlands,Email,Desktop,1,0,1,0,64.32,2024-06,Saturday,13
ORD-000228,2024-12-27 05:00:00,CUST-06269,Electronics,75.82,4,North West,Organic Search,Mobile,1,0,2,0,303.28,2024-12,Friday,5
ORD-000229,2023-10-15 05:00:00,CUST-03209,Fashion,67.97,1,South East,Social Media,Mobile,0,1,2,0,67.97,2023-10,Sunday,5
ORD-000230,2024-08-21 21:00:00,CUST-00263,Health & Beauty,39.99,2,Scotland,Organic Search,Mobile,0,0,3,0,79.98,2024-08,Wednesday,21
ORD-000231,2024-08-29 21:00:00,CUST-04452,Sports,31.75,5,North West,Social Media,Mobile,0,0,2,0,158.75,2024-08,Thursday,21
ORD-000232,2023-05-24 04:00:00,CUST-00821,Food & Drink,24.21,3,London,Organic Search,Desktop,1,1,3,0,72.63,2023-05,Wednesday,4
ORD-000233,2023-12-31 18:00:00,CUST-04604,Home & Garden,34.24,3,Yorkshire,Email,Desktop,1,0,3,0,102.72,2023-12,Sunday,18
ORD-000234,2024-03-20 21:00:00,CUST-01231,Health & Beauty,50.56,3,Yorkshire,Social Media,Desktop,1,0,2,0,151.68,2024-03,Wednesday,21
ORD-000235,2023-09-03 15:00:00,CUST-03697,Home & Garden,150.85,3,North West,Organic Search,Desktop,0,0,2,0,452.55,2023-09,Sunday,15
ORD-000236,2024-11-23 01:00:00,CUST-02554,Electronics,51.19,3,West Midlands,Social Media,Mobile,0,0,1,0,153.57,2024-11,Saturday,1
ORD-000237,2024-10-13 12:00:00,CUST-03717,Home & Garden,58.89,3,South East,Organic Search,Mobile,0,0,3,0,176.67,2024-10,Sunday,12
ORD-000238,2023-10-20 14:00:00,CUST-07723,Home & Garden,104.04,4,South East,Organic Search,Mobile,0,0,3,0,416.16,2023-10,Friday,14
ORD-000239,2024-01-17 07:00:00,CUST-03174,Food & Drink,25.37,1,West Midlands,Organic Search,Mobile,1,0,3,0,25.37,2024-01,Wednesday,7
ORD-000240,2023-08-22 08:00:00,CUST-06597,Fashion,63.03,5,Northern Ireland,Paid Search,Desktop,1,0,2,0,315.15,2023-08,Tuesday,8
ORD-000241,2023-11-30 04:00:00,CUST-04310,Food & Drink,25.79,1,Northern Ireland,Organic Search,Desktop,0,0,3,1,1.29,2023-11,Thursday,4
ORD-000242,2024-01-11 07:00:00,CUST-07767,Home & Garden,31.83,5,London,Email,Mobile,1,0,3,0,159.15,2024-01,Thursday,7
ORD-000243,2024-06-23 10:00:00,CUST-05773,Fashion,48.33,2,Scotland,Organic Search,Desktop,0,0,2,1,4.83,2024-06,Sunday,10
ORD-000244,2023-07-13 10:00:00,CUST-01350,Electronics,167.17,5,West Midlands,Organic Search,Desktop,1,0,2,0,835.85,2023-07,Thursday,10
ORD-000245,2024-04-16 08:00:00,CUST-04015,Electronics,102.64,4,West Midlands,Organic Search,Desktop,1,0,3,0,410.56,2024-04,Tuesday,8
ORD-000246,2023-11-16 23:00:00,CUST-07661,Home & Garden,158.94,2,North West,Social Media,Mobile,1,0,3,0,317.88,2023-11,Thursday,23
ORD-000247,2023-12-09 00:00:00,CUST-04397,Electronics,29.36,3,North East,Social Media,Desktop,1,0,5,0,88.08,2023-12,Saturday,0
ORD-000248,2024-03-22 12:00:00,CUST-04970,Home & Garden,75.32,4,West Midlands,Organic Search,Mobile,1,0,3,0,301.28,2024-03,Friday,12
ORD-000249,2024-12-28 05:00:00,CUST-01378,Food & Drink,16.95,4,London,Organic Search,Mobile,0,1,1,0,67.8,2024-12,Saturday,5
ORD-000250,2023-05-24 12:00:00,CUST-01282,Health & Beauty,17.74,1,Scotland,Email,Mobile,1,1,2,0,17.74,2023-05,Wednesday,12
ORD-000251,2024-03-24 05:00:00,CUST-06537,Sports,122.48,1,Northern Ireland,Direct,Mobile,1,1,5,0,122.48,2024-03,Sunday,5
ORD-000252,2024-08-24 10:00:00,CUST-07830,Electronics,72.94,2,North West,Paid Search,Desktop,0,0,7,0,145.88,2024-08,Saturday,10
ORD-000253,2023-02-14 04:00:00,CUST-07130,Home & Garden,48.59,4,North West,Paid Search,Mobile,0,1,2,0,194.36,2023-02,Tuesday,4
ORD-000254,2023-05-23 12:00:00,CUST-04500,Fashion,55.3,2,London,Organic Search,Mobile,1,0,5,0,110.6,2023-05,Tuesday,12
ORD-000255,2023-01-13 13:00:00,CUST-04938,Books & Media,4.12,3,South East,Direct,Mobile,0,0,2,0,12.36,2023-01,Friday,13
ORD-000256,2024-06-03 12:00:00,CUST-05973,Electronics,191.63,1,London,Social Media,Mobile,0,1,7,1,9.58,2024-06,Monday,12
ORD-000257,2024-12-08 22:00:00,CUST-04861,Home & Garden,188.11,4,East Midlands,Organic Search,Mobile,0,1,3,0,752.44,2024-12,Sunday,22
ORD-000258,2023-01-30 03:00:00,CUST-04284,Health & Beauty,51.95,3,West Midlands,Social Media,Desktop,1,0,5,0,155.85,2023-01,Monday,3
ORD-000259,2023-01-08 22:00:00,CUST-02699,Home & Garden,76.83,4,South East,Organic Search,Mobile,0,1,2,0,307.32,2023-01,Sunday,22
ORD-000260,2024-03-13 04:00:00,CUST-07797,Books & Media,13.17,3,Scotland,Email,Desktop,0,0,3,0,39.51,2024-03,Wednesday,4
ORD-000261,2024-12-24 12:00:00,CUST-04456,Fashion,23.61,5,East of England,Organic Search,Desktop,0,0,3,1,5.9,2024-12,Tuesday,12
ORD-000262,2023-05-04 23:00:00,CUST-06421,Fashion,92.12,3,Scotland,Paid Search,Mobile,0,1,3,0,276.36,2023-05,Thursday,23
ORD-000263,2023-09-12 06:00:00,CUST-00722,Sports,95.31,5,South East,Email,Desktop,1,0,2,1,23.83,2023-09,Tuesday,6
ORD-000264,2023-03-17 16:00:00,CUST-02754,Home & Garden,78.6,1,North East,Organic Search,Desktop,1,0,3,0,78.6,2023-03,Friday,16
ORD-000265,2023-01-24 17:00:00,CUST-07733,Fashion,54.97,5,North East,Organic Search,Mobile,0,0,1,0,274.85,2023-01,Tuesday,17
ORD-000266,2023-08-15 18:00:00,CUST-06628,Electronics,101.8,2,Scotland,Email,Mobile,0,0,3,0,203.6,2023-08,Tuesday,18
ORD-000267,2023-03-20 23:00:00,CUST-06877,Sports,40.12,3,East Midlands,Email,Desktop,1,1,5,0,120.36,2023-03,Monday,23
ORD-000268,2023-06-10 23:00:00,CUST-05490,Food & Drink,112.12,1,East Midlands,Paid Search,Mobile,1,0,7,0,112.12,2023-06,Saturday,23
ORD-000269,2024-06-22 01:00:00,CUST-05782,Health & Beauty,25.28,4,East Midlands,Organic Search,Mobile,0,0,3,0,101.12,2024-06,Saturday,1
ORD-000270,2023-11-07 15:00:00,CUST-07504,Books & Media,11.61,3,Scotland,Direct,Tablet,0,1,1,0,34.83,2023-11,Tuesday,15
ORD-000271,2023-06-17 06:00:00,CUST-07960,Home & Garden,117.53,3,North West,Social Media,Mobile,0,1,5,0,352.59,2023-06,Saturday,6
ORD-000272,2024-04-07 05:00:00,CUST-01730,Fashion,44.22,5,South East,Social Media,Desktop,1,0,5,0,221.1,2024-04,Sunday,5
ORD-000273,2023-05-06 09:00:00,CUST-03423,Electronics,84.04,5,London,Organic Search,Mobile,0,0,3,0,420.2,2023-05,Saturday,9
ORD-000274,2024-11-20 02:00:00,CUST-07322,Health & Beauty,70.1,3,South East,Paid Search,Desktop,0,0,3,0,210.3,2024-11,Wednesday,2
ORD-000275,2024-03-23 01:00:00,CUST-01223,Home & Garden,90.15,3,North East,Paid Search,Desktop,1,1,3,0,270.45,2024-03,Saturday,1
ORD-000276,2023-02-28 17:00:00,CUST-00932,Sports,85.2,2,Northern Ireland,Referral,Mobile,0,1,3,0,170.4,2023-02,Tuesday,17
ORD-000277,2024-05-25 09:00:00,CUST-02853,Health & Beauty,12.81,4,North West,Organic Search,Mobile,0,0,7,0,51.24,2024-05,Saturday,9
ORD-000278,2023-02-02 16:00:00,CUST-05266,Food & Drink,31.79,2,West Midlands,Paid Search,Desktop,1,0,3,0,63.58,2023-02,Thursday,16
ORD-000279,2023-12-04 08:00:00,CUST-01179,Home & Garden,32.82,2,North West,Organic Search,Mobile,1,0,7,0,65.64,2023-12,Monday,8
ORD-000280,2023-11-12 00:00:00,CUST-06878,Home & Garden,45.67,4,Yorkshire,Social Media,Mobile,0,0,2,1,9.13,2023-11,Sunday,0
ORD-000281,2024-06-06 05:00:00,CUST-04170,Fashion,50.0,1,West Midlands,Direct,Desktop,0,0,3,0,50.0,2024-06,Thursday,5
ORD-000282,2023-11-02 23:00:00,CUST-01769,Home & Garden,58.71,4,East of England,Referral,Tablet,1,0,1,0,234.84,2023-11,Thursday,23
ORD-000283,2023-10-28 06:00:00,CUST-01119,Books & Media,22.21,1,South East,Paid Search,Mobile,0,1,2,0,22.21,2023-10,Saturday,6
ORD-000284,2023-08-30 17:00:00,CUST-02384,Electronics,134.97,3,North West,Organic Search,Mobile,1,0,5,0,404.91,2023-08,Wednesday,17
ORD-000285,2024-12-06 01:00:00,CUST-01299,Food & Drink,41.52,2,North West,Social Media,Tablet,0,1,3,0,83.04,2024-12,Friday,1
ORD-000286,2023-09-07 10:00:00,CUST-05434,Food & Drink,11.16,3,South East,Paid Search,Desktop,0,1,1,1,1.67,2023-09,Thursday,10
ORD-000287,2024-03-19 15:00:00,CUST-01521,Health & Beauty,123.82,2,East Midlands,Organic Search,Mobile,0,0,5,1,12.38,2024-03,Tuesday,15
ORD-000288,2023-12-30 04:00:00,CUST-03364,Fashion,44.34,5,Yorkshire,Organic Search,Desktop,1,1,3,0,221.7,2023-12,Saturday,4
ORD-000289,2024-05-28 11:00:00,CUST-01697,Fashion,93.17,2,Yorkshire,Organic Search,Mobile,1,0,2,0,186.34,2024-05,Tuesday,11
ORD-000290,2023-07-19 04:00:00,CUST-01853,Fashion,9.95,2,South East,Direct,Desktop,0,0,3,0,19.9,2023-07,Wednesday,4
ORD-000291,2023-04-09 16:00:00,CUST-03974,Electronics,72.49,2,North West,Paid Search,Mobile,0,0,2,0,144.98,2023-04,Sunday,16
ORD-000292,2024-05-16 15:00:00,CUST-07248,Home & Garden,24.98,1,North West,Email,Mobile,0,1,3,0,24.98,2024-05,Thursday,15
ORD-000293,2023-10-05 07:00:00,CUST-02157,Electronics,50.7,5,Scotland,Social Media,Mobile,0,1,5,0,253.5,2023-10,Thursday,7
ORD-000294,2023-12-07 13:00:00,CUST-01540,Sports,56.69,1,London,Organic Search,Mobile,0,0,2,0,56.69,2023-12,Thursday,13
ORD-000295,2023-07-07 07:00:00,CUST-07292,Fashion,36.81,4,London,Paid Search,Desktop,1,0,3,0,147.24,2023-07,Friday,7
ORD-000296,2024-03-29 21:00:00,CUST-03721,Electronics,186.99,4,East of England,Paid Search,Desktop,1,0,5,0,747.96,2024-03,Friday,21
ORD-000297,2024-07-12 11:00:00,CUST-00281,Home & Garden,173.42,5,Yorkshire,Social Media,Mobile,1,0,1,0,867.1,2024-07,Friday,11
ORD-000298,2024-06-30 17:00:00,CUST-07575,Food & Drink,14.0,4,South West,Direct,Mobile,1,0,2,0,56.0,2024-06,Sunday,17
ORD-000299,2024-04-01 22:00:00,CUST-03652,Health & Beauty,22.39,3,London,Organic Search,Mobile,1,0,2,0,67.17,2024-04,Monday,22
ORD-000300,2023-02-05 13:00:00,CUST-00057,Home & Garden,32.32,1,North East,Paid Search,Desktop,0,0,2,1,1.62,2023-02,Sunday,13
ORD-000301,2024-12-07 14:00:00,CUST-06469,Sports,110.04,2,Scotland,Organic Search,Desktop,0,0,2,0,220.08,2024-12,Saturday,14
ORD-000302,2024-02-17 19:00:00,CUST-07706,Sports,60.51,3,East Midlands,Email,Mobile,0,1,1,0,181.53,2024-02,Saturday,19
ORD-000303,2023-07-19 01:00:00,CUST-00091,Books & Media,15.29,2,London,Email,Desktop,0,0,1,0,30.58,2023-07,Wednesday,1
ORD-000304,2024-10-01 02:00:00,CUST-00004,Fashion,54.28,4,East Midlands,Email,Desktop,0,0,3,1,10.86,2024-10,Tuesday,2
ORD-000305,2023-04-14 19:00:00,CUST-00533,Books & Media,12.45,1,South East,Email,Mobile,1,0,3,1,0.62,2023-04,Friday,19
ORD-000306,2024-09-30 16:00:00,CUST-07627,Fashion,26.92,4,London,Organic Search,Mobile,0,0,3,0,107.68,2024-09,Monday,16
ORD-000307,2024-08-31 07:00:00,CUST-00415,Food & Drink,25.78,1,London,Organic Search,Mobile,0,1,1,0,25.78,2024-08,Saturday,7
ORD-000308,2023-05-08 03:00:00,CUST-00636,Fashion,38.34,2,London,Paid Search,Desktop,0,0,3,1,3.83,2023-05,Monday,3
ORD-000309,2024-10-27 19:00:00,CUST-05329,Food & Drink,30.79,2,East Midlands,Email,Mobile,0,1,3,0,61.58,2024-10,Sunday,19
ORD-000310,2024-11-13 20:00:00,CUST-00263,Food & Drink,9.39,2,East Midlands,Direct,Desktop,0,0,5,0,18.78,2024-11,Wednesday,20
ORD-000311,2023-02-06 12:00:00,CUST-00745,Electronics,95.06,5,London,Paid Search,Mobile,0,0,5,0,475.3,2023-02,Monday,12
ORD-000312,2023-06-22 14:00:00,CUST-05723,Food & Drink,16.53,4,South West,Referral,Desktop,0,0,3,0,66.12,2023-06,Thursday,14
ORD-000313,2024-09-25 10:00:00,CUST-05745,Electronics,93.08,5,South East,Social Media,Tablet,0,0,3,0,465.4,2024-09,Wednesday,10
ORD-000314,2023-10-18 06:00:00,CUST-06259,Fashion,77.46,3,South East,Social Media,Desktop,0,1,2,0,232.38,2023-10,Wednesday,6
ORD-000315,2023-10-22 23:00:00,CUST-06541,Home & Garden,42.97,5,Yorkshire,Social Media,Desktop,1,1,3,0,214.85,2023-10,Sunday,23
ORD-000316,2023-11-29 19:00:00,CUST-00311,Food & Drink,51.26,2,West Midlands,Email,Mobile,0,0,2,1,5.13,2023-11,Wednesday,19
ORD-000317,2023-10-11 07:00:00,CUST-00607,Home & Garden,21.11,1,South East,Paid Search,Mobile,0,0,2,0,21.11,2023-10,Wednesday,7
ORD-000318,2023-07-06 01:00:00,CUST-05828,Home & Garden,151.51,4,London,Direct,Desktop,1,0,3,0,606.04,2023-07,Thursday,1
ORD-000319,2024-12-10 03:00:00,CUST-01545,Health & Beauty,63.07,4,North West,Social Media,Mobile,0,0,5,0,252.28,2024-12,Tuesday,3
ORD-000320,2024-07-13 01:00:00,CUST-06970,Food & Drink,14.69,4,North West,Paid Search,Mobile,1,0,5,0,58.76,2024-07,Saturday,1
ORD-000321,2023-12-13 07:00:00,CUST-02987,Sports,32.47,3,West Midlands,Organic Search,Desktop,0,0,3,0,97.41,2023-12,Wednesday,7
ORD-000322,2024-12-18 06:00:00,CUST-00109,Fashion,18.35,4,North West,Paid Search,Mobile,1,0,5,0,73.4,2024-12,Wednesday,6
ORD-000323,2024-08-10 10:00:00,CUST-02334,Fashion,78.22,3,North West,Social Media,Mobile,0,0,3,0,234.66,2024-08,Saturday,10
ORD-000324,2023-08-04 17:00:00,CUST-06616,Electronics,69.71,2,Wales,Referral,Mobile,1,0,2,1,6.97,2023-08,Friday,17
ORD-000325,2024-08-17 06:00:00,CUST-04464,Health & Beauty,23.55,1,Scotland,Social Media,Mobile,0,0,3,0,23.55,2024-08,Saturday,6
ORD-000326,2023-12-13 04:00:00,CUST-05226,Electronics,43.34,2,North West,Social Media,Desktop,1,0,3,0,86.68,2023-12,Wednesday,4
ORD-000327,2023-09-05 21:00:00,CUST-04096,Fashion,133.47,5,Wales,Paid Search,Desktop,0,0,2,0,667.35,2023-09,Tuesday,21
ORD-000328,2023-02-17 22:00:00,CUST-03524,Books & Media,8.37,4,London,Direct,Mobile,0,0,3,0,33.48,2023-02,Friday,22
ORD-000329,2023-03-22 11:00:00,CUST-04157,Fashion,45.66,5,London,Social Media,Tablet,1,1,5,0,228.3,2023-03,Wednesday,11
ORD-000330,2024-01-19 12:00:00,CUST-02115,Home & Garden,68.3,3,North West,Direct,Mobile,0,0,3,0,204.9,2024-01,Friday,12
ORD-000331,2023-02-15 01:00:00,CUST-04469,Fashion,35.43,2,South East,Organic Search,Tablet,0,0,2,0,70.86,2023-02,Wednesday,1
ORD-000332,2024-12-05 00:00:00,CUST-02295,Electronics,59.27,4,South West,Email,Desktop,0,1,2,1,11.85,2024-12,Thursday,0
ORD-000333,2024-07-12 15:00:00,CUST-07606,Fashion,36.06,3,East of England,Organic Search,Mobile,0,0,2,0,108.18,2024-07,Friday,15
ORD-000334,2023-11-22 05:00:00,CUST-04519,Fashion,63.17,2,Northern Ireland,Referral,Mobile,1,0,5,0,126.34,2023-11,Wednesday,5
ORD-000335,2023-08-07 05:00:00,CUST-02973,Books & Media,12.18,2,South West,Organic Search,Mobile,0,1,3,0,24.36,2023-08,Monday,5
ORD-000336,2024-12-06 23:00:00,CUST-07445,Fashion,119.34,3,North West,Organic Search,Desktop,1,0,3,0,358.02,2024-12,Friday,23
ORD-000337,2024-06-16 07:00:00,CUST-06412,Fashion,28.23,1,South East,Paid Search,Desktop,0,1,7,0,28.23,2024-06,Sunday,7
ORD-000338,2024-11-07 20:00:00,CUST-00338,Sports,86.47,2,London,Paid Search,Desktop,0,1,5,0,172.94,2024-11,Thursday,20
ORD-000339,2024-07-03 08:00:00,CUST-05573,Sports,19.17,4,South East,Referral,Mobile,1,0,1,0,76.68,2024-07,Wednesday,8
ORD-000340,2023-05-20 07:00:00,CUST-03863,Sports,34.51,5,South East,Social Media,Mobile,1,0,2,0,172.55,2023-05,Saturday,7
ORD-000341,2024-07-16 12:00:00,CUST-07825,Food & Drink,15.32,3,East Midlands,Email,Tablet,1,1,5,0,45.96,2024-07,Tuesday,12
ORD-000342,2024-02-07 14:00:00,CUST-03261,Sports,28.36,1,North West,Organic Search,Mobile,1,1,3,0,28.36,2024-02,Wednesday,14
ORD-000343,2024-12-07 20:00:00,CUST-00613,Fashion,53.34,2,East of England,Referral,Mobile,1,1,3,0,106.68,2024-12,Saturday,20
ORD-000344,2024-09-22 05:00:00,CUST-07796,Books & Media,14.04,5,East of England,Direct,Mobile,1,0,5,0,70.2,2024-09,Sunday,5
ORD-000345,2023-12-05 18:00:00,CUST-02812,Home & Garden,15.29,1,London,Referral,Tablet,0,0,3,1,0.76,2023-12,Tuesday,18
ORD-000346,2023-03-11 23:00:00,CUST-06559,Fashion,149.01,3,London,Organic Search,Desktop,0,1,3,0,447.03,2023-03,Saturday,23
ORD-000347,2023-05-27 02:00:00,CUST-06924,Fashion,50.01,2,West Midlands,Paid Search,Mobile,1,1,7,0,100.02,2023-05,Saturday,2
ORD-000348,2024-07-07 12:00:00,CUST-03319,Fashion,45.03,2,Scotland,Direct,Desktop,1,0,3,0,90.06,2024-07,Sunday,12
ORD-000349,2023-10-30 05:00:00,CUST-02736,Electronics,186.55,3,East of England,Paid Search,Tablet,1,0,3,0,559.65,2023-10,Monday,5
ORD-000350,2024-01-29 03:00:00,CUST-02032,Electronics,153.85,5,North East,Organic Search,Mobile,0,1,2,0,769.25,2024-01,Monday,3
ORD-000351,2024-04-16 06:00:00,CUST-02582,Electronics,71.08,5,London,Referral,Mobile,0,1,3,0,355.4,2024-04,Tuesday,6
ORD-000352,2024-07-08 00:00:00,CUST-03431,Books & Media,4.65,4,North West,Organic Search,Desktop,0,1,2,0,18.6,2024-07,Monday,0
ORD-000353,2024-07-05 21:00:00,CUST-04020,Food & Drink,35.08,2,London,Organic Search,Mobile,1,0,7,0,70.16,2024-07,Friday,21
ORD-000354,2024-04-09 15:00:00,CUST-07405,Health & Beauty,16.84,3,North West,Paid Search,Desktop,0,0,2,0,50.52,2024-04,Tuesday,15
ORD-000355,2024-03-11 17:00:00,CUST-00517,Books & Media,31.55,2,South East,Email,Mobile,0,0,5,0,63.1,2024-03,Monday,17
ORD-000356,2023-04-14 07:00:00,CUST-06904,Electronics,53.35,4,Scotland,Social Media,Desktop,1,0,3,0,213.4,2023-04,Friday,7
ORD-000357,2023-07-05 12:00:00,CUST-02803,Food & Drink,19.06,4,East Midlands,Organic Search,Desktop,0,1,3,0,76.24,2023-07,Wednesday,12
ORD-000358,2023-09-03 01:00:00,CUST-02132,Home & Garden,26.8,1,East Midlands,Paid Search,Desktop,0,1,2,0,26.8,2023-09,Sunday,1
ORD-000359,2024-08-09 05:00:00,CUST-06139,Electronics,39.86,2,London,Email,Desktop,0,0,5,0,79.72,2024-08,Friday,5
