customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned,tenure_cohort,product_encoded,region_encoded,source_encoded,churn_risk_score,risk_segment
CUST-00187,40,Male,Scotland,Current Account,44,13,1331.12,4,1,1,13,Organic,4,0,2-4yr,2,5,0,0.003967102893288452,Low Risk
CUST-00188,34,Male,London,Investment ISA,36,13,4336.38,1,0,0,12,Social Media,5,0,2-4yr,3,1,3,0.017527294518994457,Low Risk
CUST-00189,24,Female,London,Current Account,98,18,11161.7,1,1,1,15,Paid Ads,5,0,4yr+,2,1,1,0.015735452264644692,Low Risk
CUST-00190,18,Female,Scotland,Current Account,11,13,15514.73,1,1,2,13,Social Media,3,0,6-12m,2,5,3,0.041403728476457166,Low Risk
CUST-00191,29,Female,South West,Savings,56,19,1404.08,1,1,2,9,Paid Ads,2,0,4yr+,4,7,1,0.020245904642915282,Low Risk
CUST-00192,45,Female,Midlands,Savings,2,16,4861.38,1,0,3,19,Organic,2,0,0-6m,4,2,0,0.10225815152986159,Low Risk
CUST-00193,37,Male,North West,Current Account,12,16,2438.47,2,1,3,10,Paid Ads,4,0,6-12m,2,3,1,0.014246037547765484,Low Risk
CUST-00194,20,Female,North West,Current Account,15,16,1566.07,3,1,4,10,Social Media,3,0,1-2yr,2,3,3,0.011796223956785585,Low Risk
CUST-00195,37,Male,North West,Savings,13,16,1948.5,2,1,3,16,Referral,3,0,1-2yr,4,3,2,0.01986079947861731,Low Risk
CUST-00196,39,Female,Northern Ireland,Crypto Wallet,23,5,1977.42,1,0,2,11,Organic,3,0,1-2yr,1,4,0,0.08355440737199527,Low Risk
CUST-00197,24,Male,South West,Crypto Wallet,4,20,7407.12,4,1,3,14,Paid Ads,2,0,0-6m,1,7,1,0.017434069636270907,Low Risk
CUST-00198,36,Male,London,Current Account,48,12,335.17,1,1,2,9,Organic,3,0,2-4yr,2,1,0,0.01886816014234096,Low Risk
CUST-00199,35,Male,North West,Savings,19,14,3170.91,2,0,1,10,Referral,3,0,1-2yr,4,3,2,0.015827612248140156,Low Risk
CUST-00200,21,Female,Midlands,Crypto Wallet,56,12,11467.84,1,1,1,8,Paid Ads,2,0,4yr+,1,2,1,0.03850202345610561,Low Risk
CUST-00201,39,Male,Scotland,Savings,1,13,10078.35,1,0,1,14,Organic,1,0,0-6m,4,5,0,0.11374449519806148,Low Risk
CUST-00202,41,Female,North West,Business Account,23,11,3578.75,2,0,2,9,Social Media,2,1,1-2yr,0,3,3,0.30119794146580087,Medium Risk
CUST-00203,47,Male,South West,Business Account,12,15,728.9,2,0,3,15,Paid Ads,4,0,6-12m,0,7,1,0.011393874269252157,Low Risk
CUST-00204,47,Female,South West,Current Account,16,11,4592.29,2,0,3,10,Referral,4,0,1-2yr,2,7,2,0.025340672718033686,Low Risk
CUST-00205,18,Female,Midlands,Current Account,32,19,8865.55,4,0,5,13,Referral,4,0,2-4yr,2,2,2,0.020811187251152254,Low Risk
CUST-00206,23,Male,Wales,Current Account,6,12,974.41,1,1,3,11,Paid Ads,5,0,0-6m,2,8,1,0.019706261228135034,Low Risk
CUST-00207,41,Female,Yorkshire,Current Account,5,10,2777.02,3,0,2,9,Organic,4,0,0-6m,2,9,0,0.025286403151077986,Low Risk
CUST-00208,41,Female,South West,Business Account,29,11,1413.29,1,0,1,25,Referral,4,0,2-4yr,0,7,2,0.03607757371297404,Low Risk
CUST-00209,41,Female,Northern Ireland,Business Account,17,12,865.42,2,0,0,17,Referral,5,0,1-2yr,0,4,2,0.03612590311066622,Low Risk
CUST-00210,75,Female,South East,Current Account,6,10,1238.67,1,0,1,12,Social Media,4,0,0-6m,2,6,3,0.01635736764413116,Low Risk
CUST-00211,41,Female,South East,Savings,15,17,2109.56,4,1,0,17,Referral,4,0,1-2yr,4,6,2,0.0068239850108369115,Low Risk
CUST-00212,48,Female,Wales,Savings,14,11,600.71,3,0,1,11,Paid Ads,4,0,1-2yr,4,8,1,0.020723864646432052,Low Risk
CUST-00213,46,Male,South West,Savings,28,15,493.47,2,1,3,9,Social Media,4,0,2-4yr,4,7,3,0.012555184549934779,Low Risk
CUST-00214,42,Female,East of England,Investment ISA,1,7,621.71,4,0,0,15,Paid Ads,4,0,0-6m,3,0,1,0.014012100327481071,Low Risk
CUST-00215,31,Male,London,Business Account,21,17,2679.76,3,1,1,10,Organic,3,0,1-2yr,0,1,0,0.007324331702313276,Low Risk
CUST-00216,44,Male,Scotland,Current Account,22,7,311.38,4,1,2,11,Paid Ads,4,0,1-2yr,2,5,1,0.015909282140067184,Low Risk
CUST-00217,25,Female,London,Current Account,32,19,126.42,3,1,2,6,Organic,4,0,2-4yr,2,1,0,0.020948323996799162,Low Risk
CUST-00218,32,Male,Midlands,Current Account,52,12,9386.28,1,1,2,11,Paid Ads,1,0,4yr+,2,2,1,0.014201905971894475,Low Risk
CUST-00219,29,Male,London,Savings,13,15,536.0,2,1,0,11,Social Media,4,0,1-2yr,4,1,3,0.026595638499641413,Low Risk
CUST-00220,35,Female,London,Current Account,10,16,1432.52,4,1,2,12,Organic,4,0,6-12m,2,1,0,0.01106314172102325,Low Risk
CUST-00221,62,Female,London,Savings,2,15,5468.43,1,1,2,9,Paid Ads,3,0,0-6m,4,1,1,0.027288121919297654,Low Risk
CUST-00222,18,Female,Scotland,Savings,9,17,321.85,3,1,3,11,Referral,2,0,6-12m,4,5,2,0.0398976184258222,Low Risk
CUST-00223,43,Female,South East,Crypto Wallet,1,9,321.39,1,0,1,15,Organic,3,0,0-6m,1,6,0,0.09806766891341401,Low Risk
CUST-00224,18,Female,London,Savings,38,21,846.32,2,0,1,13,Paid Ads,4,0,2-4yr,4,1,1,0.01739798697908738,Low Risk
CUST-00225,29,Male,South East,Current Account,39,8,5730.54,1,0,3,11,Social Media,2,0,2-4yr,2,6,3,0.06405518283611125,Low Risk
CUST-00226,48,Male,London,Crypto Wallet,12,8,1761.68,1,1,4,17,Social Media,4,0,6-12m,1,1,3,0.031576493703458185,Low Risk
CUST-00227,35,Female,East of England,Crypto Wallet,7,15,1790.6,3,0,3,8,Organic,3,0,6-12m,1,0,0,0.0253367158184094,Low Risk
CUST-00228,22,Male,South East,Current Account,3,16,1268.38,1,0,2,13,Paid Ads,5,0,0-6m,2,6,1,0.01848082870788823,Low Risk
CUST-00229,26,Female,South East,Current Account,45,17,3549.5,1,1,2,18,Referral,5,0,2-4yr,2,6,2,0.007908821554076314,Low Risk
CUST-00230,43,Female,South West,Crypto Wallet,50,17,10079.07,2,0,1,10,Social Media,2,0,4yr+,1,7,3,0.04670665066894184,Low Risk
CUST-00231,26,Male,Scotland,Current Account,7,14,64914.7,4,0,4,6,Referral,4,0,6-12m,2,5,2,0.03267667086253221,Low Risk
CUST-00232,37,Female,Yorkshire,Current Account,23,13,1513.68,1,0,2,9,Referral,5,0,1-2yr,2,9,2,0.023662714756365336,Low Risk
CUST-00233,35,Female,Scotland,Savings,7,8,11283.96,1,1,0,13,Organic,5,0,6-12m,4,5,0,0.023804797441966164,Low Risk
CUST-00234,27,Male,East of England,Current Account,6,15,5997.62,1,0,4,8,Paid Ads,4,0,0-6m,2,0,1,0.02464952479559899,Low Risk
CUST-00235,60,Non-binary,London,Current Account,1,21,2490.88,1,0,0,10,Paid Ads,5,0,0-6m,2,1,1,0.013654570950669678,Low Risk
CUST-00236,42,Female,Northern Ireland,Savings,20,20,127.49,2,0,1,12,Paid Ads,5,0,1-2yr,4,4,1,0.011849598939177135,Low Risk
CUST-00237,18,Male,South West,Crypto Wallet,3,12,1148.87,4,0,1,18,Organic,4,0,0-6m,1,7,0,0.0093008773491631,Low Risk
CUST-00238,37,Female,Midlands,Crypto Wallet,1,19,1204.82,2,0,1,19,Paid Ads,4,0,0-6m,1,2,1,0.019032212283466018,Low Risk
CUST-00239,27,Female,Scotland,Business Account,2,17,2780.99,1,1,1,8,Referral,1,0,0-6m,0,5,2,0.05440563079050869,Low Risk
CUST-00240,45,Female,Scotland,Current Account,9,11,1426.59,3,1,0,15,Paid Ads,4,0,6-12m,2,5,1,0.015580863736468364,Low Risk
CUST-00241,25,Female,London,Current Account,26,17,919.8,1,1,1,9,Organic,3,0,2-4yr,2,1,0,0.020137764085916224,Low Risk
CUST-00242,33,Female,London,Crypto Wallet,5,15,20661.18,1,1,2,9,Organic,3,0,0-6m,1,1,0,0.05352316950362426,Low Risk
CUST-00243,41,Male,Northern Ireland,Savings,52,15,8689.0,2,0,0,16,Organic,2,0,4yr+,4,4,0,0.013357592218721293,Low Risk
CUST-00244,45,Female,Midlands,Current Account,8,14,159.59,1,1,2,14,Organic,4,0,6-12m,2,2,0,0.03002215192966072,Low Risk
CUST-00245,20,Female,North West,Current Account,9,13,1290.38,1,1,3,5,Social Media,4,0,6-12m,2,3,3,0.0301652077936264,Low Risk
CUST-00246,30,Male,South West,Current Account,5,16,3854.93,1,0,2,11,Referral,4,0,0-6m,2,7,2,0.020893811879779626,Low Risk
CUST-00247,29,Male,Midlands,Savings,7,20,8929.25,4,0,0,13,Referral,4,0,6-12m,4,2,2,0.01696233606415424,Low Risk
CUST-00248,27,Non-binary,London,Current Account,1,16,1092.29,1,0,2,4,Organic,5,0,0-6m,2,1,0,0.09802194649230792,Low Risk
CUST-00249,56,Female,Yorkshire,Business Account,8,13,1396.26,2,1,0,5,Organic,3,0,6-12m,0,9,0,0.038775106021299924,Low Risk
CUST-00250,39,Female,Yorkshire,Current Account,47,17,2025.84,1,0,0,10,Organic,3,0,2-4yr,2,9,0,0.025343883417120527,Low Risk
CUST-00251,19,Female,London,Business Account,27,14,4000.67,1,1,0,7,Referral,5,0,2-4yr,0,1,2,0.02074634379125071,Low Risk
CUST-00252,46,Female,Northern Ireland,Crypto Wallet,49,13,286.39,2,0,4,11,Referral,5,0,4yr+,1,4,2,0.013844491067160417,Low Risk
CUST-00253,60,Female,South East,Savings,2,22,161.02,3,0,1,8,Paid Ads,4,0,0-6m,4,6,1,0.02181832674725549,Low Risk
CUST-00254,47,Female,North West,Investment ISA,14,15,8147.45,1,0,4,12,Organic,4,0,1-2yr,3,3,0,0.02034414698310118,Low Risk
CUST-00255,18,Male,London,Investment ISA,6,12,551.1,3,1,3,15,Paid Ads,2,0,0-6m,3,1,1,0.033838515885997296,Low Risk
CUST-00256,29,Female,Scotland,Current Account,30,14,23090.84,1,0,3,10,Paid Ads,4,0,2-4yr,2,5,1,0.01631991024130441,Low Risk
CUST-00257,50,Female,North West,Current Account,84,14,641.44,1,1,1,13,Organic,4,0,4yr+,2,3,0,0.004585143406718099,Low Risk
CUST-00258,26,Female,South East,Savings,40,17,1448.16,1,1,0,18,Paid Ads,4,0,2-4yr,4,6,1,0.015102147632098883,Low Risk
CUST-00259,40,Female,South West,Investment ISA,1,20,2813.88,2,0,1,10,Social Media,5,0,0-6m,3,7,3,0.013583765892884842,Low Risk
CUST-00260,44,Female,London,Savings,9,14,140.0,3,0,5,17,Social Media,5,0,6-12m,4,1,3,0.05013391491878296,Low Risk
CUST-00261,23,Male,South West,Savings,1,11,56233.59,1,1,0,14,Organic,5,0,0-6m,4,7,0,0.0476947447211925,Low Risk
CUST-00262,34,Male,Midlands,Savings,1,17,1125.52,2,1,4,13,Organic,2,0,0-6m,4,2,0,0.06506139879236711,Low Risk
CUST-00263,18,Male,Northern Ireland,Savings,1,21,661.02,3,0,1,10,Organic,3,0,0-6m,4,4,0,0.02082082104009791,Low Risk
CUST-00264,22,Male,Midlands,Savings,7,10,446.02,1,1,0,13,Referral,4,0,6-12m,4,2,2,0.04423291297207815,Low Risk
CUST-00265,31,Non-binary,London,Savings,8,18,2790.86,1,0,4,14,Paid Ads,2,0,6-12m,4,1,1,0.06108569582615925,Low Risk
CUST-00266,20,Male,London,Crypto Wallet,12,20,2563.23,1,0,2,17,Referral,5,0,6-12m,1,1,2,0.020433609432971168,Low Risk
CUST-00267,54,Male,Wales,Investment ISA,12,7,464.45,1,0,4,13,Organic,4,0,6-12m,3,8,0,0.06091619662964006,Low Risk
CUST-00268,18,Female,Wales,Investment ISA,35,17,348.51,3,1,2,10,Referral,4,0,2-4yr,3,8,2,0.03824671693561709,Low Risk
CUST-00269,29,Female,South East,Savings,3,16,6414.44,3,0,0,11,Paid Ads,2,0,0-6m,4,6,1,0.03932305538134739,Low Risk
CUST-00270,36,Male,Scotland,Investment ISA,4,16,823.16,3,1,2,15,Referral,1,0,0-6m,3,5,2,0.02374697088889854,Low Risk
CUST-00271,52,Female,Midlands,Savings,23,17,229.24,1,0,2,11,Social Media,4,0,1-2yr,4,2,3,0.02190173172334166,Low Risk
CUST-00272,18,Female,Northern Ireland,Current Account,20,18,1513.97,1,0,2,8,Social Media,3,0,1-2yr,2,4,3,0.05097502888735411,Low Risk
CUST-00273,48,Male,East of England,Business Account,4,15,1116.47,3,1,2,14,Referral,5,0,0-6m,0,0,2,0.017215678602745758,Low Risk
CUST-00274,35,Male,Northern Ireland,Current Account,45,19,18770.39,4,1,1,15,Organic,1,0,2-4yr,2,4,0,0.01993513298483366,Low Risk
CUST-00275,23,Female,Wales,Savings,9,18,966.21,2,0,2,18,Social Media,3,0,6-12m,4,8,3,0.023023466887467366,Low Risk
CUST-00276,40,Female,East of England,Current Account,10,18,1249.04,1,1,2,9,Paid Ads,5,0,6-12m,2,0,1,0.03014007127406273,Low Risk
CUST-00277,37,Female,London,Current Account,13,17,2352.77,1,1,3,10,Paid Ads,1,0,1-2yr,2,1,1,0.09620982611060593,Low Risk
CUST-00278,27,Male,South West,Crypto Wallet,9,11,911.38,3,1,2,12,Organic,3,0,6-12m,1,7,0,0.01917695989593284,Low Risk
CUST-00279,35,Male,Yorkshire,Savings,19,12,3069.13,1,0,2,8,Social Media,4,0,1-2yr,4,9,3,0.040503527490519844,Low Risk
CUST-00280,30,Female,Northern Ireland,Crypto Wallet,11,10,533.66,1,1,5,10,Social Media,4,0,6-12m,1,4,3,0.029816013454801477,Low Risk
CUST-00281,36,Male,Midlands,Current Account,7,15,1356.72,2,1,2,12,Social Media,3,0,6-12m,2,2,3,0.04158271044719241,Low Risk
CUST-00282,42,Male,London,Current Account,56,13,2945.92,1,1,1,15,Paid Ads,5,0,4yr+,2,1,1,0.006400747699386077,Low Risk
CUST-00283,54,Female,Scotland,Current Account,8,13,7080.96,1,0,1,8,Social Media,4,0,6-12m,2,5,3,0.013712573690816599,Low Risk
CUST-00284,20,Male,Yorkshire,Investment ISA,28,18,894.78,1,0,2,14,Referral,4,0,2-4yr,3,9,2,0.015559654187320481,Low Risk
CUST-00285,60,Female,South East,Crypto Wallet,10,18,882.05,4,0,3,10,Paid Ads,4,0,6-12m,1,6,1,0.01244320410323259,Low Risk
CUST-00286,18,Female,North West,Savings,13,19,11492.82,1,1,4,7,Social Media,1,0,1-2yr,4,3,3,0.058586306355387585,Low Risk
CUST-00287,33,Male,Scotland,Savings,6,18,932.45,4,0,3,14,Paid Ads,1,0,0-6m,4,5,1,0.048611128800338264,Low Risk
CUST-00288,42,Female,North West,Business Account,33,11,1689.03,1,0,2,13,Referral,5,0,2-4yr,0,3,2,0.011994355777247147,Low Risk
CUST-00289,38,Male,North West,Current Account,32,10,14119.38,3,1,2,18,Social Media,3,0,2-4yr,2,3,3,0.012966826994096937,Low Risk
CUST-00290,27,Female,London,Savings,1,18,1960.49,4,0,2,20,Referral,5,0,0-6m,4,1,2,0.011384176261946424,Low Risk
CUST-00291,32,Male,East of England,Savings,1,21,1343.04,2,0,1,11,Social Media,3,0,0-6m,4,0,3,0.06981640906617435,Low Risk
CUST-00292,29,Male,Yorkshire,Current Account,61,14,1468.81,3,1,2,18,Paid Ads,4,0,4yr+,2,9,1,0.0027617600723921637,Low Risk
CUST-00293,27,Female,London,Current Account,52,18,743.57,1,0,3,13,Organic,5,0,4yr+,2,1,0,0.00551591037108778,Low Risk
CUST-00294,45,Male,South West,Current Account,16,8,3105.53,1,1,4,13,Referral,2,0,1-2yr,2,7,2,0.04964769679280145,Low Risk
CUST-00295,39,Female,Yorkshire,Crypto Wallet,16,11,596.56,2,0,1,10,Paid Ads,4,0,1-2yr,1,9,1,0.015359193451530943,Low Risk
CUST-00296,26,Male,London,Investment ISA,40,18,4601.84,3,0,0,11,Organic,3,0,2-4yr,3,1,0,0.032629813641364615,Low Risk
CUST-00297,45,Male,North West,Crypto Wallet,3,20,1841.36,2,0,3,8,Referral,4,0,0-6m,1,3,2,0.016677626265777713,Low Risk
CUST-00298,38,Female,Scotland,Savings,25,14,2398.43,1,1,2,11,Organic,4,0,2-4yr,4,5,0,0.01173471424377033,Low Risk
CUST-00299,44,Male,North West,Savings,15,8,14409.48,1,1,1,10,Paid Ads,2,0,1-2yr,4,3,1,0.05459875495983187,Low Risk
CUST-00300,42,Male,South West,Investment ISA,32,16,317.7,3,0,1,13,Organic,4,0,2-4yr,3,7,0,0.035429919616252796,Low Risk
CUST-00301,25,Female,North West,Business Account,1,15,1861.81,1,1,4,5,Social Media,3,1,0-6m,0,3,3,0.08176597422737986,Low Risk
CUST-00302,28,Female,London,Current Account,21,13,3888.19,1,0,3,10,Organic,3,0,1-2yr,2,1,0,0.03278948483696407,Low Risk
CUST-00303,43,Female,Northern Ireland,Current Account,19,10,863.09,1,0,4,7,Social Media,2,0,1-2yr,2,4,3,0.09473684764943485,Low Risk
CUST-00304,42,Non-binary,South East,Investment ISA,44,11,5660.91,1,0,1,19,Social Media,4,0,2-4yr,3,6,3,0.03487646784070498,Low Risk
CUST-00305,34,Male,Yorkshire,Business Account,27,19,940.47,1,1,1,10,Paid Ads,4,0,2-4yr,0,9,1,0.012985655711162726,Low Risk
CUST-00306,36,Female,London,Business Account,50,19,2565.6,3,0,2,14,Organic,5,0,4yr+,0,1,0,0.005543334428337781,Low Risk
CUST-00307,50,Male,South East,Investment ISA,52,10,1559.01,3,1,2,12,Referral,5,0,4yr+,3,6,2,0.008765056166242777,Low Risk
CUST-00308,27,Female,North West,Current Account,12,17,2195.45,2,1,1,14,Organic,5,0,6-12m,2,3,0,0.012751228924847662,Low Risk
CUST-00309,41,Male,London,Current Account,3,13,1975.82,2,0,2,11,Referral,3,0,0-6m,2,1,2,0.038706554002448074,Low Risk
CUST-00310,32,Non-binary,North West,Business Account,23,13,1740.0,2,1,2,16,Organic,4,0,1-2yr,0,3,0,0.010227404515706043,Low Risk
CUST-00311,32,Female,London,Savings,49,16,1024.38,1,1,3,12,Organic,4,0,4yr+,4,1,0,0.004997757775520645,Low Risk
CUST-00312,48,Female,Midlands,Current Account,1,19,814.32,2,0,3,13,Organic,4,0,0-6m,2,2,0,0.012599404577314961,Low Risk
CUST-00313,44,Female,Scotland,Business Account,19,14,2641.71,4,0,1,13,Referral,3,0,1-2yr,0,5,2,0.011606250838971457,Low Risk
CUST-00314,44,Female,London,Current Account,2,18,1926.09,1,1,1,9,Social Media,3,0,0-6m,2,1,3,0.032936141196463944,Low Risk
CUST-00315,50,Female,Wales,Investment ISA,1,9,787.99,4,0,3,13,Social Media,4,0,0-6m,3,8,3,0.014246269855986017,Low Risk
CUST-00316,35,Male,London,Investment ISA,27,11,2730.01,4,0,0,9,Referral,2,0,2-4yr,3,1,2,0.025548440362277797,Low Risk
CUST-00317,43,Male,South East,Current Account,27,16,1037.88,1,0,6,8,Paid Ads,1,0,2-4yr,2,6,1,0.07880097138544163,Low Risk
CUST-00318,31,Male,Scotland,Current Account,22,17,11690.46,4,1,2,12,Referral,4,0,1-2yr,2,5,2,0.009054727800322728,Low Risk
CUST-00319,38,Male,North West,Current Account,47,11,35847.04,2,0,2,14,Referral,4,0,2-4yr,2,3,2,0.02123373481124188,Low Risk
CUST-00320,33,Female,Midlands,Investment ISA,2,13,9574.48,2,0,3,11,Referral,5,0,0-6m,3,2,2,0.01848804374282914,Low Risk
CUST-00321,36,Female,London,Savings,2,13,8955.2,1,0,1,20,Organic,3,0,0-6m,4,1,0,0.05103395497779661,Low Risk
CUST-00322,42,Female,South West,Current Account,47,24,4803.02,2,0,1,7,Referral,5,0,2-4yr,2,7,2,0.01671046677802557,Low Risk
CUST-00323,25,Non-binary,Scotland,Business Account,16,18,1405.58,3,0,1,11,Paid Ads,1,0,1-2yr,0,5,1,0.030611488631990126,Low Risk
CUST-00324,60,Female,London,Current Account,7,13,185.14,1,1,2,13,Paid Ads,2,0,6-12m,2,1,1,0.10215015961349741,Low Risk
CUST-00325,22,Male,North West,Current Account,32,20,528.47,2,0,0,8,Referral,4,0,2-4yr,2,3,2,0.030790722097114837,Low Risk
CUST-00326,20,Male,South West,Current Account,53,14,802.65,2,1,1,15,Referral,4,0,4yr+,2,7,2,0.01181061963627763,Low Risk
CUST-00327,48,Male,Midlands,Current Account,28,16,7702.38,1,1,1,11,Organic,4,0,2-4yr,2,2,0,0.01345059399263226,Low Risk
CUST-00328,44,Male,London,Business Account,37,16,2458.63,3,1,5,14,Organic,3,0,2-4yr,0,1,0,0.03321081903114231,Low Risk
CUST-00329,42,Female,North West,Current Account,7,10,819.4,4,1,1,10,Social Media,2,0,6-12m,2,3,3,0.032919792520996576,Low Risk
CUST-00330,42,Female,South East,Savings,8,13,197.51,2,1,4,4,Referral,2,0,6-12m,4,6,2,0.08264300373305675,Low Risk
CUST-00331,34,Female,Midlands,Crypto Wallet,47,18,29195.69,1,0,2,11,Social Media,5,0,2-4yr,1,2,3,0.011247845801028455,Low Risk
CUST-00332,24,Female,Wales,Investment ISA,22,14,3428.84,4,1,5,12,Organic,5,0,1-2yr,3,8,0,0.02575518450641642,Low Risk
CUST-00333,35,Female,North West,Savings,6,16,5378.75,3,1,4,14,Social Media,5,0,0-6m,4,3,3,0.01317087378043959,Low Risk
CUST-00334,26,Male,North West,Crypto Wallet,17,10,950.71,1,0,1,11,Paid Ads,2,0,1-2yr,1,3,1,0.0641308204951131,Low Risk
CUST-00335,46,Female,East of England,Investment ISA,27,16,1530.98,2,0,0,8,Social Media,5,0,2-4yr,3,0,3,0.02041184541762748,Low Risk
CUST-00336,33,Male,Midlands,Current Account,5,20,1196.75,1,1,1,10,Referral,5,0,0-6m,2,2,2,0.022604400217297323,Low Risk
CUST-00337,25,Male,Midlands,Investment ISA,25,14,1953.16,1,0,3,11,Organic,4,0,2-4yr,3,2,0,0.011346981199875015,Low Risk
CUST-00338,31,Male,South East,Business Account,1,20,16563.3,1,0,3,10,Paid Ads,3,0,0-6m,0,6,1,0.06441853307716483,Low Risk
CUST-00339,39,Female,Scotland,Savings,8,14,426.18,1,1,3,15,Referral,2,0,6-12m,4,5,2,0.08134622943578032,Low Risk
CUST-00340,28,Male,Midlands,Investment ISA,26,14,1720.69,3,0,1,16,Referral,3,0,2-4yr,3,2,2,0.006059854250252866,Low Risk
CUST-00341,25,Male,North West,Business Account,3,13,2787.92,1,0,2,14,Referral,4,0,0-6m,0,3,2,0.0292544576238125,Low Risk
CUST-00342,37,Female,Northern Ireland,Investment ISA,6,13,1571.55,2,1,2,11,Social Media,4,0,0-6m,3,4,3,0.015433865273135512,Low Risk
CUST-00343,37,Female,Wales,Current Account,50,5,5969.33,4,0,1,18,Referral,4,0,4yr+,2,8,2,0.050421761803225114,Low Risk
CUST-00344,28,Male,Yorkshire,Current Account,26,12,225.25,2,1,4,10,Organic,4,0,2-4yr,2,9,0,0.04173427647081766,Low Risk
CUST-00345,29,Male,Midlands,Savings,16,13,17335.69,3,0,4,9,Organic,4,0,1-2yr,4,2,0,0.016375215891644763,Low Risk
CUST-00346,37,Female,North West,Current Account,5,18,349.11,4,1,0,15,Social Media,3,0,0-6m,2,3,3,0.0243954632359917,Low Risk
CUST-00347,18,Male,London,Business Account,10,15,465.85,3,1,2,9,Organic,2,0,6-12m,0,1,0,0.03445335938969173,Low Risk
CUST-00348,18,Female,South East,Savings,20,16,1054.33,2,0,3,10,Social Media,4,0,1-2yr,4,6,3,0.01030851227640015,Low Risk
CUST-00349,26,Female,South West,Savings,4,23,831.22,1,1,4,15,Referral,5,0,0-6m,4,7,2,0.02366376599316033,Low Risk
CUST-00350,32,Male,North West,Investment ISA,15,5,3009.12,2,1,1,10,Organic,4,0,1-2yr,3,3,0,0.012780822876506252,Low Risk
CUST-00351,38,Male,Wales,Savings,12,10,2618.69,2,0,3,11,Social Media,3,1,6-12m,4,8,3,0.16606853408620445,Low Risk
CUST-00352,52,Male,London,Savings,15,13,2072.0,2,0,4,11,Organic,4,0,1-2yr,4,1,0,0.012650105011510251,Low Risk
CUST-00353,45,Male,Midlands,Current Account,2,16,329.82,2,0,1,8,Paid Ads,3,0,0-6m,2,2,1,0.045744390428563805,Low Risk
CUST-00354,33,Male,Scotland,Savings,2,15,1529.44,4,1,2,14,Organic,2,0,0-6m,4,5,0,0.010497289427234237,Low Risk
CUST-00355,34,Female,Midlands,Crypto Wallet,79,14,1851.37,3,0,3,13,Social Media,5,0,4yr+,1,2,3,0.005939756096855062,Low Risk
CUST-00356,22,Male,Wales,Investment ISA,93,11,7932.55,1,0,2,8,Organic,4,0,4yr+,3,8,0,0.01958151646875322,Low Risk
CUST-00357,34,Female,Northern Ireland,Savings,13,15,2296.94,2,1,3,6,Referral,2,0,1-2yr,4,4,2,0.05330593325373004,Low Risk
CUST-00358,31,Female,London,Current Account,37,8,2861.75,4,0,3,15,Social Media,5,0,2-4yr,2,1,3,0.007147360461042177,Low Risk
CUST-00359,38,Male,London,Crypto Wallet,25,20,19053.27,2,0,4,12,Organic,5,0,2-4yr,1,1,0,0.014731283719859939,Low Risk
CUST-00360,25,Male,London,Business Account,2,12,449.38,3,0,1,11,Referral,3,0,0-6m,0,1,2,0.02645757921367609,Low Risk
CUST-00361,41,Male,Yorkshire,Savings,8,9,1134.87,1,0,3,9,Organic,4,1,6-12m,4,9,0,0.20315576631214158,Medium Risk
CUST-00362,53,Male,North West,Investment ISA,9,21,462.65,1,0,1,12,Organic,5,0,6-12m,3,3,0,0.01784893291461118,Low Risk
CUST-00363,33,Female,Yorkshire,Savings,21,14,12429.44,1,1,1,13,Social Media,1,0,1-2yr,4,9,3,0.029269094254131548,Low Risk
CUST-00364,39,Male,North West,Savings,20,12,13491.46,1,1,0,9,Organic,5,0,1-2yr,4,3,0,0.021770157065983512,Low Risk
CUST-00365,43,Female,Scotland,Crypto Wallet,61,16,11318.92,4,0,5,6,Organic,5,0,4yr+,1,5,0,0.010232579345052457,Low Risk
CUST-00366,30,Male,South West,Current Account,37,17,3487.28,1,0,2,12,Social Media,4,0,2-4yr,2,7,3,0.019867325650378725,Low Risk
CUST-00367,37,Male,Midlands,Savings,46,16,2854.36,1,0,1,11,Organic,4,0,2-4yr,4,2,0,0.01395684935622669,Low Risk
CUST-00368,35,Female,Midlands,Current Account,53,12,1043.52,3,0,2,11,Paid Ads,4,0,4yr+,2,2,1,0.00990111160519218,Low Risk
CUST-00369,36,Female,London,Current Account,38,17,4551.99,2,1,1,10,Organic,5,0,2-4yr,2,1,0,0.014333552769924197,Low Risk
CUST-00370,25,Male,North West,Investment ISA,9,9,388.53,1,0,4,12,Referral,4,0,6-12m,3,3,2,0.054996059100968026,Low Risk
CUST-00371,35,Male,Midlands,Current Account,5,18,386.94,3,1,0,13,Social Media,4,0,0-6m,2,2,3,0.029341878839574235,Low Risk
