customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned
CUST-00293,27,Female,London,Current Account,52,18,743.57,1,0,3,13,Organic,5,0
CUST-00294,45,Male,South West,Current Account,16,8,3105.53,1,1,4,13,Referral,2,0
CUST-00295,39,Female,Yorkshire,Crypto Wallet,16,11,596.56,2,0,1,10,Paid Ads,4,0
CUST-00296,26,Male,London,Investment ISA,40,18,4601.84,3,0,0,11,Organic,3,0
CUST-00297,45,Male,North West,Crypto Wallet,3,20,1841.36,2,0,3,8,Referral,4,0
CUST-00298,38,Female,Scotland,Savings,25,14,2398.43,1,1,2,11,Organic,4,0
CUST-00299,44,Male,North West,Savings,15,8,14409.48,1,1,1,10,Paid Ads,2,0
CUST-00300,42,Male,South West,Investment ISA,32,16,317.7,3,0,1,13,Organic,4,0
CUST-00301,25,Female,North West,Business Account,1,15,1861.81,1,1,4,5,Social Media,3,1
CUST-00302,28,Female,London,Current Account,21,13,3888.19,1,0,3,10,Organic,3,0
CUST-00303,43,Female,Northern Ireland,Current Account,19,10,863.09,1,0,4,7,Social Media,2,0
CUST-00304,42,Non-binary,South East,Investment ISA,44,11,5660.91,1,0,1,19,Social Media,4,0
CUST-00305,34,Male,Yorkshire,Business Account,27,19,940.47,1,1,1,10,Paid Ads,4,0
CUST-00306,36,Female,London,Business Account,50,19,2565.6,3,0,2,14,Organic,5,0
CUST-00307,50,Male,South East,Investment ISA,52,10,1559.01,3,1,2,12,Referral,5,0
CUST-00308,27,Female,North West,Current Account,12,17,2195.45,2,1,1,14,Organic,5,0
CUST-00309,41,Male,London,Current Account,3,13,1975.82,2,0,2,11,Referral,3,0
CUST-00310,32,Non-binary,North West,Business Account,23,13,1740.0,2,1,2,16,Organic,4,0
CUST-00311,32,Female,London,Savings,49,16,1024.38,1,1,3,12,Organic,4,0
CUST-00312,48,Female,Midlands,Current Account,1,19,814.32,2,0,3,13,Organic,4,0
CUST-00313,44,Female,Scotland,Business Account,19,14,2641.71,4,0,1,13,Referral,3,0
CUST-00314,44,Female,London,Current Account,2,18,1926.09,1,1,1,9,Social Media,3,0
CUST-00315,50,Female,Wales,Investment ISA,1,9,787.99,4,0,3,13,Social Media,4,0
CUST-00316,35,Male,London,Investment ISA,27,11,2730.01,4,0,0,9,Referral,2,0
CUST-00317,43,Male,South East,Current Account,27,16,1037.88,1,0,6,8,Paid Ads,1,0
CUST-00318,31,Male,Scotland,Current Account,22,17,11690.46,4,1,2,12,Referral,4,0
CUST-00319,38,Male,North West,Current Account,47,11,35847.04,2,0,2,14,Referral,4,0
CUST-00320,33,Female,Midlands,Investment ISA,2,13,9574.48,2,0,3,11,Referral,5,0
CUST-00321,36,Female,London,Savings,2,13,8955.2,1,0,1,20,Organic,3,0
CUST-00322,42,Female,South West,Current Account,47,24,4803.02,2,0,1,7,Referral,5,0
CUST-00323,25,Non-binary,Scotland,Business Account,16,18,1405.58,3,0,1,11,Paid Ads,1,0
CUST-00324,60,Female,London,Current Account,7,13,185.14,1,1,2,13,Paid Ads,2,0
CUST-00325,22,Male,North West,Current Account,32,20,528.47,2,0,0,8,Referral,4,0
CUST-00326,20,Male,South West,Current Account,53,14,802.65,2,1,1,15,Referral,4,0
CUST-00327,48,Male,Midlands,Current Account,28,16,7702.38,1,1,1,11,Organic,4,0
CUST-00328,44,Male,London,Business Account,37,16,2458.63,3,1,5,14,Organic,3,0
CUST-00329,42,Female,North West,Current Account,7,10,819.4,4,1,1,10,Social Media,2,0
CUST-00330,42,Female,South East,Savings,8,13,197.51,2,1,4,4,Referral,2,0
CUST-00331,34,Female,Midlands,Crypto Wallet,47,18,29195.69,1,0,2,11,Social Media,5,0
CUST-00332,24,Female,Wales,Investment ISA,22,14,3428.84,4,1,5,12,Organic,5,0
CUST-00333,35,Female,North West,Savings,6,16,5378.75,3,1,4,14,Social Media,5,0
CUST-00334,26,Male,North West,Crypto Wallet,17,10,950.71,1,0,1,11,Paid Ads,2,0
CUST-00335,46,Female,East of England,Investment ISA,27,16,1530.98,2,0,0,8,Social Media,5,0
CUST-00336,33,Male,Midlands,Current Account,5,20,1196.75,1,1,1,10,Referral,5,0
CUST-00337,25,Male,Midlands,Investment ISA,25,14,1953.16,1,0,3,11,Organic,4,0
CUST-00338,31,Male,South East,Business Account,1,20,16563.3,1,0,3,10,Paid Ads,3,0
CUST-00339,39,Female,Scotland,Savings,8,14,426.18,1,1,3,15,Referral,2,0
CUST-00340,28,Male,Midlands,Investment ISA,26,14,1720.69,3,0,1,16,Referral,3,0
CUST-00341,25,Male,North West,Business Account,3,13,2787.92,1,0,2,14,Referral,4,0
CUST-00342,37,Female,Northern Ireland,Investment ISA,6,13,1571.55,2,1,2,11,Social Media,4,0
CUST-00343,37,Female,Wales,Current Account,50,5,5969.33,4,0,1,18,Referral,4,0
CUST-00344,28,Male,Yorkshire,Current Account,26,12,225.25,2,1,4,10,Organic,4,0
CUST-00345,29,Male,Midlands,Savings,16,13,17335.69,3,0,4,9,Organic,4,0
CUST-00346,37,Female,North West,Current Account,5,18,349.11,4,1,0,15,Social Media,3,0
CUST-00347,18,Male,London,Business Account,10,15,465.85,3,1,2,9,Organic,2,0
CUST-00348,18,Female,South East,Savings,20,16,1054.33,2,0,3,10,Social Media,4,0
CUST-00349,26,Female,South West,Savings,4,23,831.22,1,1,4,15,Referral,5,0
CUST-00350,32,Male,North West,Investment ISA,15,5,3009.12,2,1,1,10,Organic,4,0
CUST-00351,38,Male,Wales,Savings,12,10,2618.69,2,0,3,11,Social Media,3,1
CUST-00352,52,Male,London,Savings,15,13,2072.0,2,0,4,11,Organic,4,0
CUST-00353,45,Male,Midlands,Current Account,2,16,329.82,2,0,1,8,Paid Ads,3,0
CUST-00354,33,Male,Scotland,Savings,2,15,1529.44,4,1,2,14,Organic,2,0
CUST-00355,34,Female,Midlands,Crypto Wallet,79,14,1851.37,3,0,3,13,Social Media,5,0
CUST-00356,22,Male,Wales,Investment ISA,93,11,7932.55,1,0,2,8,Organic,4,0
CUST-00357,34,Female,Northern Ireland,Savings,13,15,2296.94,2,1,3,6,Referral,2,0
CUST-00358,31,Female,London,Current Account,37,8,2861.75,4,0,3,15,Social Media,5,0
CUST-00359,38,Male,London,Crypto Wallet,25,20,19053.27,2,0,4,12,Organic,5,0
CUST-00360,25,Male,London,Business Account,2,12,449.38,3,0,1,11,Referral,3,0
CUST-00361,41,Male,Yorkshire,Savings,8,9,1134.87,1,0,3,9,Organic,4,1
CUST-00362,53,Male,North West,Investment ISA,9,21,462.65,1,0,1,12,Organic,5,0
CUST-00363,33,Female,Yorkshire,Savings,21,14,12429.44,1,1,1,13,Social Media,1,0
CUST-00364,39,Male,North West,Savings,20,12,13491.46,1,1,0,9,Organic,5,0
CUST-00365,43,Female,Scotland,Crypto Wallet,61,16,11318.92,4,0,5,6,Organic,5,0
CUST-00366,30,Male,South West,Current Account,37,17,3487.28,1,0,2,12,Social Media,4,0
CUST-00367,37,Male,Midlands,Savings,46,16,2854.36,1,0,1,11,Organic,4,0
CUST-00368,35,Female,Midlands,Current Account,53,12,1043.52,3,0,2,11,Paid Ads,4,0
CUST-00369,36,Female,London,Current Account,38,17,4551.99,2,1,1,10,Organic,5,0
CUST-00370,25,Male,North West,Investment ISA,9,9,388.53,1,0,4,12,Referral,4,0
CUST-00371,35,Male,Midlands,Current Account,5,18,386.94,3,1,0,13,Social Media,4,0
CUST-00372,40,Female,North West,Savings,20,12,1092.42,3,1,0,20,Organic,4,0
CUST-00373,52,Male,East of England,Current Account,28,18,17403.06,4,0,3,16,Social Media,4,0
CUST-00374,46,Male,East of England,Investment ISA,11,11,976.38,2,1,0,11,Referral,5,0
CUST-00375,60,Female,South West,Current Account,45,18,1148.19,2,1,6,10,Paid Ads,5,0
CUST-00376,25,Female,North West,Investment ISA,77,12,2553.77,1,1,5,18,Referral,2,0
CUST-00377,45,Female,Yorkshire,Investment ISA,20,22,5315.25,1,0,1,11,Social Media,4,0
CUST-00378,37,Female,North West,Business Account,14,12,8122.76,1,0,2,13,Referral,4,0
CUST-00379,61,Female,South East,Business Account,44,16,471.33,2,1,2,14,Paid Ads,5,0
CUST-00380,25,Female,South East,Current Account,1,11,1610.0,1,0,0,17,Organic,3,0
CUST-00381,24,Female,London,Current Account,3,22,2367.09,4,1,1,17,Paid Ads,4,0
CUST-00382,27,Female,South East,Investment ISA,44,22,2669.69,3,1,3,9,Social Media,4,0
CUST-00383,18,Female,North West,Investment ISA,31,14,5109.99,1,1,5,5,Referral,2,0
CUST-00384,28,Male,Northern Ireland,Current Account,12,16,4837.25,1,1,4,8,Paid Ads,5,0
CUST-00385,25,Male,South East,Current Account,52,14,1864.21,3,0,2,20,Organic,4,0
CUST-00386,36,Female,East of England,Savings,10,22,7207.34,3,0,1,7,Social Media,3,0
CUST-00387,39,Female,South East,Business Account,24,11,5782.21,3,0,1,19,Organic,4,0
CUST-00388,57,Male,London,Business Account,24,16,5250.39,2,0,0,13,Referral,3,0
CUST-00389,46,Female,Midlands,Current Account,4,13,958.56,1,0,1,14,Referral,4,0
CUST-00390,28,Male,Scotland,Savings,8,15,4253.41,3,0,0,21,Organic,3,0
CUST-00391,24,Female,London,Current Account,59,12,7663.94,3,0,3,10,Organic,5,0
CUST-00392,40,Female,South East,Savings,4,16,975.92,3,1,1,8,Social Media,4,0
CUST-00393,19,Female,North West,Crypto Wallet,4,16,2117.24,1,0,1,14,Social Media,5,0
CUST-00394,56,Male,South East,Crypto Wallet,15,19,11821.74,2,0,4,10,Paid Ads,4,0
CUST-00395,49,Female,Yorkshire,Savings,2,24,2909.65,4,1,2,15,Paid Ads,5,0
CUST-00396,29,Male,Midlands,Current Account,54,10,1627.14,1,0,2,10,Paid Ads,5,0
CUST-00397,18,Male,London,Savings,2,13,10445.48,3,1,2,10,Organic,2,0
CUST-00398,51,Male,East of England,Business Account,23,14,1028.03,1,1,3,7,Social Media,3,0
CUST-00399,33,Female,South East,Current Account,9,14,236.19,1,0,5,21,Paid Ads,4,0
CUST-00400,49,Male,Yorkshire,Current Account,39,20,709.81,2,0,2,15,Paid Ads,5,0
CUST-00401,18,Male,South West,Investment ISA,21,19,7067.14,3,1,2,13,Social Media,5,0
CUST-00402,27,Female,Northern Ireland,Investment ISA,11,17,3377.3,1,1,2,13,Referral,3,0
CUST-00403,35,Female,Midlands,Business Account,99,21,1962.03,4,0,3,8,Organic,5,0
CUST-00404,35,Female,Scotland,Savings,1,13,6459.81,3,0,0,14,Organic,4,0
CUST-00405,29,Female,South East,Savings,20,15,2208.86,1,1,2,9,Organic,5,1
CUST-00406,42,Male,Scotland,Savings,109,12,1384.64,1,0,3,9,Paid Ads,5,0
CUST-00407,22,Female,North West,Business Account,28,12,4925.32,2,0,3,22,Paid Ads,3,0
CUST-00408,33,Female,North West,Crypto Wallet,32,14,1143.18,3,0,0,9,Paid Ads,3,0
CUST-00409,36,Male,Wales,Crypto Wallet,1,22,3256.13,1,0,1,15,Organic,3,0
CUST-00410,41,Male,London,Current Account,1,13,696.68,2,1,1,17,Organic,4,0
CUST-00411,43,Male,Wales,Crypto Wallet,1,17,510.07,1,1,3,10,Referral,2,0
CUST-00412,21,Male,Wales,Savings,115,17,639.78,1,1,1,12,Organic,3,0
CUST-00413,18,Female,Midlands,Current Account,93,11,1752.37,2,0,3,9,Referral,5,0
CUST-00414,50,Female,Midlands,Current Account,9,18,830.86,1,1,3,12,Organic,5,0
CUST-00415,38,Female,North West,Investment ISA,8,15,859.33,1,0,1,20,Paid Ads,3,0
CUST-00416,26,Female,Northern Ireland,Savings,3,11,1503.98,1,1,1,8,Organic,4,1
CUST-00417,53,Male,London,Crypto Wallet,9,21,1657.95,1,0,2,4,Organic,4,0
CUST-00418,36,Female,Scotland,Investment ISA,11,14,281.11,3,1,4,12,Organic,5,0
CUST-00419,49,Male,Yorkshire,Current Account,33,15,87.63,2,1,2,20,Paid Ads,5,0
CUST-00420,35,Non-binary,East of England,Investment ISA,48,16,2921.82,3,1,1,17,Paid Ads,5,0
CUST-00421,59,Male,South West,Current Account,32,6,2136.8,1,1,3,12,Social Media,5,0
CUST-00422,56,Female,Scotland,Savings,24,16,349.23,1,1,0,11,Referral,3,0
CUST-00423,32,Male,London,Investment ISA,34,20,3051.94,3,1,0,10,Organic,1,0
CUST-00424,46,Male,North West,Crypto Wallet,32,11,3045.26,1,1,3,16,Paid Ads,5,0
CUST-00425,42,Male,London,Savings,15,20,1258.08,1,0,2,6,Organic,5,0
CUST-00426,51,Female,Wales,Crypto Wallet,9,17,18981.87,1,0,2,11,Referral,4,0
CUST-00427,23,Female,Yorkshire,Crypto Wallet,7,14,8292.06,1,0,2,18,Referral,2,0
CUST-00428,43,Male,Yorkshire,Savings,27,20,1120.03,2,1,2,17,Referral,3,0
CUST-00429,47,Female,Scotland,Savings,76,10,1145.38,1,0,1,5,Organic,2,0
CUST-00430,18,Female,Midlands,Investment ISA,20,12,314.36,2,1,4,19,Paid Ads,3,0
CUST-00431,20,Female,London,Current Account,58,13,7861.02,2,0,3,7,Social Media,2,0
CUST-00432,18,Female,South East,Crypto Wallet,1,26,2431.31,3,1,1,7,Organic,2,0
CUST-00433,31,Male,London,Crypto Wallet,37,8,4854.56,1,0,1,13,Organic,4,0
CUST-00434,43,Male,Yorkshire,Current Account,46,9,139.67,1,0,1,18,Organic,1,1
CUST-00435,53,Female,London,Business Account,23,17,4596.43,1,0,1,15,Organic,5,0
CUST-00436,35,Female,Yorkshire,Current Account,65,15,980.85,2,1,2,12,Organic,5,0
CUST-00437,54,Non-binary,Yorkshire,Business Account,21,13,3645.2,1,0,3,14,Organic,4,0
CUST-00438,18,Female,North West,Current Account,6,7,3379.45,1,0,1,12,Paid Ads,5,0
CUST-00439,18,Male,London,Crypto Wallet,5,18,1763.8,1,1,3,11,Referral,2,0
CUST-00440,34,Female,South East,Savings,19,20,783.05,3,0,0,6,Organic,3,0
CUST-00441,39,Male,South East,Investment ISA,56,15,2917.94,1,1,0,15,Social Media,4,0
CUST-00442,34,Non-binary,Yorkshire,Current Account,1,14,663.09,3,1,3,13,Organic,2,0
CUST-00443,18,Male,London,Current Account,22,12,6378.5,1,1,2,17,Social Media,4,0
CUST-00444,33,Female,South West,Current Account,35,22,760.53,2,1,1,18,Organic,5,0
CUST-00445,19,Female,South West,Crypto Wallet,2,14,1858.07,4,0,5,17,Organic,5,0
CUST-00446,43,Male,London,Current Account,2,11,738.82,4,1,3,20,Social Media,3,0
CUST-00447,39,Male,Yorkshire,Investment ISA,10,13,2187.43,2,1,2,14,Paid Ads,3,0
CUST-00448,23,Female,Scotland,Crypto Wallet,7,13,524.21,1,1,1,14,Paid Ads,5,0
CUST-00449,28,Female,Yorkshire,Business Account,5,22,684.73,4,1,1,9,Referral,3,0
CUST-00450,22,Male,London,Current Account,5,16,28379.87,1,0,0,8,Referral,4,0
CUST-00451,34,Female,London,Crypto Wallet,3,8,4979.38,4,1,2,15,Social Media,2,0
CUST-00452,46,Female,South East,Current Account,22,14,2816.75,3,0,1,9,Social Media,4,0
CUST-00453,23,Male,North West,Investment ISA,27,16,3350.75,4,0,5,17,Referral,3,0
CUST-00454,41,Male,South West,Investment ISA,29,13,2609.12,2,0,1,11,Organic,4,0
CUST-00455,28,Female,Yorkshire,Current Account,18,15,1625.11,4,0,1,16,Paid Ads,4,0
CUST-00456,25,Female,East of England,Current Account,73,13,4483.07,2,1,1,11,Paid Ads,4,0
CUST-00457,33,Female,London,Savings,50,20,670.23,1,0,2,13,Paid Ads,5,0
CUST-00458,22,Female,London,Savings,75,16,12266.69,1,0,2,7,Organic,4,0
CUST-00459,28,Male,Yorkshire,Business Account,11,17,2088.92,1,0,2,10,Organic,1,0
CUST-00460,20,Male,South East,Savings,50,18,4731.73,2,0,1,8,Organic,4,0
CUST-00461,58,Male,South East,Business Account,34,18,11944.89,3,1,5,13,Referral,2,1
CUST-00462,35,Male,Midlands,Savings,9,9,3259.89,2,1,3,8,Organic,5,0
CUST-00463,26,Female,London,Business Account,2,19,683.63,3,1,0,11,Social Media,4,0
CUST-00464,37,Female,Scotland,Investment ISA,27,19,7812.29,1,1,1,11,Social Media,1,0
CUST-00465,33,Male,South East,Crypto Wallet,3,14,13841.53,4,0,0,10,Referral,4,0
CUST-00466,32,Male,Scotland,Current Account,8,10,174.89,1,1,3,11,Organic,5,0
CUST-00467,42,Female,South West,Savings,16,15,1599.99,1,1,2,13,Social Media,5,0
CUST-00468,44,Female,London,Current Account,27,17,2565.03,3,0,1,9,Referral,3,0
CUST-00469,28,Female,East of England,Current Account,62,9,1317.03,3,0,2,11,Paid Ads,4,0
CUST-00470,28,Female,Midlands,Investment ISA,21,13,405.4,1,0,4,8,Paid Ads,5,0
CUST-00471,31,Female,East of England,Investment ISA,26,19,626.62,2,0,3,10,Organic,4,0
CUST-00472,18,Female,London,Current Account,8,19,196.58,2,0,4,6,Referral,5,0
CUST-00473,18,Male,Scotland,Savings,27,15,5688.09,1,0,0,15,Paid Ads,3,0
CUST-00474,51,Male,North West,Savings,13,18,9398.15,3,0,0,17,Organic,4,0
CUST-00475,54,Male,South West,Current Account,46,12,9242.37,3,0,3,11,Organic,4,1
CUST-00476,32,Female,Scotland,Savings,11,15,1745.01,2,0,4,21,Organic,5,0
CUST-00477,41,Female,Midlands,Investment ISA,15,12,2505.64,2,0,2,14,Social Media,4,0
CUST-00478,38,Female,East of England,Current Account,13,14,6528.34,1,1,0,10,Paid Ads,4,0
CUST-00479,71,Male,North West,Crypto Wallet,39,16,1367.22,2,0,3,12,Social Media,2,0
CUST-00480,48,Male,London,Savings,73,10,578.75,4,1,0,12,Organic,4,0
CUST-00481,33,Male,Scotland,Crypto Wallet,9,15,911.54,3,1,2,11,Social Media,5,0
CUST-00482,23,Male,Scotland,Current Account,15,15,2232.01,2,1,2,6,Social Media,3,0
CUST-00483,18,Female,North West,Crypto Wallet,29,18,767.88,1,0,1,11,Referral,4,0
CUST-00484,37,Female,Midlands,Current Account,54,19,3190.57,4,1,4,11,Referral,5,0
CUST-00485,25,Non-binary,Northern Ireland,Savings,16,15,355.62,1,0,2,8,Organic,5,0
CUST-00486,18,Female,Yorkshire,Current Account,2,10,1351.29,1,0,2,11,Organic,5,0
CUST-00487,27,Female,London,Crypto Wallet,11,16,2941.45,2,1,1,14,Organic,4,0
CUST-00488,22,Female,London,Investment ISA,19,21,2119.67,2,0,2,6,Social Media,1,0
CUST-00489,55,Male,Northern Ireland,Current Account,12,14,748.34,4,0,1,7,Paid Ads,4,0
CUST-00490,45,Female,Yorkshire,Current Account,4,19,4367.99,1,1,1,13,Referral,4,0
CUST-00491,34,Female,East of England,Current Account,1,23,2477.45,2,0,2,15,Organic,4,0
CUST-00492,52,Female,South East,Current Account,27,19,147.41,1,0,0,13,Organic,4,0
CUST-00493,35,Male,Yorkshire,Investment ISA,118,18,3122.47,1,1,2,8,Paid Ads,1,0
CUST-00494,24,Male,Yorkshire,Investment ISA,60,19,1089.38,3,1,3,6,Paid Ads,5,0
CUST-00495,53,Male,South East,Business Account,27,14,962.99,3,0,0,13,Referral,3,0
CUST-00496,41,Female,Midlands,Business Account,44,18,667.87,2,1,2,15,Referral,2,0
CUST-00497,22,Male,Scotland,Investment ISA,7,11,542.6,3,0,1,13,Referral,3,0
CUST-00498,32,Female,Midlands,Current Account,23,12,2316.7,4,1,0,13,Paid Ads,4,0
CUST-00499,24,Female,South West,Savings,1,13,3481.54,4,0,2,18,Social Media,5,0
CUST-00500,18,Male,South West,Savings,29,15,2172.88,1,1,1,4,Organic,3,0
CUST-00501,46,Female,Wales,Savings,84,15,5649.62,1,1,2,9,Referral,4,0
CUST-00502,57,Female,South West,Investment ISA,47,19,3632.53,3,1,1,12,Organic,3,0
CUST-00503,18,Male,Midlands,Business Account,18,20,162.66,2,0,2,12,Referral,4,0
CUST-00504,41,Female,North West,Crypto Wallet,37,18,601.95,1,1,4,12,Social Media,4,0
CUST-00505,27,Male,South West,Current Account,69,12,7525.88,1,0,1,13,Paid Ads,5,0
CUST-00506,29,Male,Midlands,Current Account,5,18,394.15,2,0,2,12,Social Media,4,0
CUST-00507,27,Female,South East,Crypto Wallet,37,15,67.9,2,0,3,9,Organic,2,0
CUST-00508,24,Female,Midlands,Crypto Wallet,7,14,16280.77,1,1,1,14,Social Media,5,0
CUST-00509,35,Non-binary,London,Current Account,50,13,2581.01,2,1,2,16,Organic,4,0
CUST-00510,25,Female,Yorkshire,Investment ISA,2,15,796.58,2,1,2,18,Paid Ads,3,0
CUST-00511,38,Female,South East,Investment ISA,4,19,653.22,1,1,1,16,Referral,5,0
CUST-00512,34,Female,South East,Savings,30,13,3847.92,3,0,2,14,Social Media,5,0
CUST-00513,32,Female,Northern Ireland,Current Account,4,16,3208.62,1,0,0,13,Organic,4,0
CUST-00514,24,Female,South West,Crypto Wallet,4,22,2677.51,2,1,5,13,Social Media,4,0
CUST-00515,28,Male,South West,Investment ISA,19,16,1441.59,4,1,3,11,Organic,4,0
CUST-00516,44,Female,Scotland,Current Account,43,11,388.89,1,0,2,10,Social Media,5,0
CUST-00517,41,Male,South West,Investment ISA,7,11,1731.67,1,1,3,12,Social Media,3,1
CUST-00518,23,Female,Yorkshire,Investment ISA,44,17,6491.01,1,0,1,11,Referral,4,1
CUST-00519,36,Male,Scotland,Crypto Wallet,39,16,943.56,1,1,1,16,Social Media,4,0
CUST-00520,44,Female,Northern Ireland,Current Account,20,14,3719.27,1,0,2,18,Organic,3,1
CUST-00521,18,Male,London,Business Account,24,16,1112.59,4,0,2,11,Social Media,4,0
CUST-00522,41,Male,East of England,Current Account,1,17,4729.11,1,1,3,15,Paid Ads,4,1
CUST-00523,27,Female,North West,Investment ISA,10,10,557.84,1,0,0,6,Organic,4,0
CUST-00524,41,Male,Midlands,Investment ISA,7,14,1837.99,3,1,3,14,Organic,4,0
CUST-00525,25,Female,London,Savings,3,9,3126.81,2,0,0,11,Referral,1,0
CUST-00526,18,Male,Midlands,Savings,11,23,803.89,3,1,1,13,Organic,5,0
CUST-00527,18,Male,Scotland,Crypto Wallet,10,10,2793.74,1,1,1,10,Organic,3,0
CUST-00528,35,Male,Northern Ireland,Investment ISA,31,22,1745.05,4,0,1,3,Paid Ads,4,0
CUST-00529,38,Female,Northern Ireland,Savings,21,14,1714.73,1,1,2,16,Organic,3,0
CUST-00530,24,Male,Northern Ireland,Current Account,58,22,801.67,2,0,1,16,Social Media,5,0
CUST-00531,42,Female,South East,Current Account,3,10,5983.8,3,1,1,11,Organic,5,0
CUST-00532,18,Male,Northern Ireland,Current Account,1,8,581.64,1,1,3,13,Referral,5,0
CUST-00533,34,Male,North West,Business Account,18,12,2529.35,3,0,1,10,Paid Ads,4,0
CUST-00534,20,Male,Wales,Crypto Wallet,1,13,652.59,3,0,1,10,Referral,4,0
CUST-00535,27,Male,London,Business Account,37,23,1670.03,4,0,3,10,Organic,5,0
CUST-00536,35,Female,Midlands,Current Account,16,14,3910.56,4,0,0,6,Social Media,3,0
CUST-00537,24,Female,Northern Ireland,Investment ISA,16,16,1278.42,1,0,2,6,Referral,3,1
CUST-00538,30,Female,East of England,Current Account,10,19,45.09,2,1,0,6,Referral,3,1
CUST-00539,47,Male,Yorkshire,Crypto Wallet,11,10,360.09,4,0,1,11,Social Media,4,0
CUST-00540,28,Male,South West,Savings,13,13,135.69,1,0,1,11,Social Media,5,0
CUST-00541,45,Male,London,Current Account,1,20,1961.55,2,1,0,18,Referral,4,0
CUST-00542,21,Female,Yorkshire,Savings,2,17,1797.2,1,0,4,16,Referral,2,0
CUST-00543,41,Male,Scotland,Current Account,16,17,1187.08,3,1,3,7,Organic,3,0
CUST-00544,52,Female,London,Investment ISA,3,18,852.57,3,0,2,19,Organic,2,0
CUST-00545,18,Male,London,Investment ISA,36,15,2357.5,3,1,3,12,Referral,3,0
CUST-00546,25,Male,London,Investment ISA,7,8,318.37,4,0,2,15,Organic,1,0
CUST-00547,41,Male,Yorkshire,Business Account,2,21,5694.56,2,1,1,13,Referral,5,0
CUST-00548,32,Male,London,Savings,6,15,1978.6,2,1,3,11,Organic,5,0
CUST-00549,39,Female,North West,Savings,10,20,581.87,2,0,2,10,Organic,4,0
CUST-00550,27,Male,South East,Crypto Wallet,1,14,1094.33,4,0,3,12,Paid Ads,5,0
CUST-00551,36,Female,Midlands,Savings,3,14,1544.41,4,1,0,11,Organic,5,0
CUST-00552,33,Male,Yorkshire,Current Account,9,12,344.83,4,0,1,15,Social Media,4,0
CUST-00553,49,Female,Yorkshire,Crypto Wallet,8,19,4044.26,4,0,3,9,Organic,4,0
CUST-00554,38,Male,Midlands,Current Account,38,21,5759.26,3,0,2,11,Referral,5,0
CUST-00555,39,Female,North West,Current Account,44,19,2081.61,4,0,0,16,Paid Ads,4,0
CUST-00556,30,Female,North West,Current Account,5,12,5589.57,1,0,5,12,Organic,2,0
CUST-00557,29,Non-binary,Wales,Current Account,3,13,43478.0,1,0,5,8,Paid Ads,3,0
CUST-00558,29,Male,South East,Current Account,24,19,189.79,3,0,1,9,Paid Ads,4,0
CUST-00559,39,Female,South East,Current Account,39,13,1924.24,3,1,1,6,Organic,4,0
CUST-00560,29,Male,Yorkshire,Savings,79,19,360.78,3,1,2,16,Social Media,5,0
CUST-00561,38,Male,South East,Current Account,1,17,11764.72,3,0,3,14,Paid Ads,4,0
CUST-00562,59,Male,Wales,Current Account,12,9,2429.82,1,0,1,9,Paid Ads,2,0
CUST-00563,45,Male,South East,Investment ISA,31,10,782.34,4,1,1,12,Organic,5,0
CUST-00564,31,Non-binary,Yorkshire,Current Account,42,12,1322.89,3,1,2,10,Organic,1,0
